ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:46:20,server_5,4.48,87.19,84.98,102.19,33.84
22:46:20,server_4,66.05,53.96,4963.17,5341.39,792.03
22:46:20,server_3,46.78,57.85,373.48,331.42,61.51
22:46:20,server_2,86.52,93.35,896.15,803.46,22.62
22:46:20,server_1,41.37,58.27,421.02,440.57,59.53
22:46:25,server_13,68.08,69.68,614.81,403.38,104.78
22:46:25,server_14,41.23,59.98,2333.42,2755.88,1182.13
22:46:25,server_15,57.33,46.4,3232.36,3561.13,1502.68
22:46:25,server_16,84.23,9.2,840.28,1147.6,60.43
22:46:25,server_20,88.92,94.69,900.32,967.05,109.1
22:46:25,server_18,67.72,54.32,4680.46,4999.41,1660.56
22:46:25,server_19,42.87,50.71,410.01,497.09,77.4
22:46:25,server_12,22.64,27.98,74.41,91.79,9755.64
22:46:25,server_17,29.89,40.44,279.57,404.45,12.74
22:46:25,server_11,62.82,52.82,618.63,891.95,168.84
22:46:25,server_10,43.12,35.93,477.73,680.51,58.53
22:46:25,server_9,25.99,47.11,249.32,267.81,63.65
22:46:25,server_2,60.91,66.29,2505.5,2768.51,1513.2
22:46:25,server_3,71.04,54.94,18686.06,18809.92,123.02
22:46:25,server_4,35.85,46.68,361.95,246.88,72.44
22:46:25,server_1,24.16,27.43,230.7,278.07,8.06
22:46:25,server_6,45.16,58.94,509.34,727.62,0.0
22:46:25,server_7,20.15,43.45,100.17,54.72,9866.27
22:46:25,server_8,86.35,29.41,814.79,611.29,50.87
22:46:25,server_5,61.78,65.65,626.47,767.94,152.83
22:46:30,server_12,61.72,65.11,3020.18,3286.72,1914.16
22:46:30,server_19,98.21,89.79,1000.61,617.41,100.87
22:46:30,server_18,61.53,69.45,667.28,687.38,93.68
22:46:30,server_17,52.33,51.03,466.49,418.07,64.53
22:46:30,server_16,40.99,46.09,429.21,514.68,89.57
22:46:30,server_15,43.78,47.85,415.38,452.45,0.0
22:46:30,server_14,40.31,22.06,371.27,509.7,25.37
22:46:30,server_13,68.79,70.05,751.5,1081.84,83.8
22:46:30,server_11,42.9,57.91,417.77,552.2,96.35
22:46:30,server_20,60.0,71.69,690.3,359.42,21.67
22:46:30,server_9,80.95,15.58,816.22,1055.21,0.0
22:46:30,server_1,46.16,58.67,3715.19,3529.72,1356.88
22:46:30,server_2,50.51,57.14,13749.15,14502.51,198.35
22:46:30,server_3,47.34,60.35,473.96,495.98,66.68
22:46:30,server_4,16.56,90.22,173.63,140.69,59.47
22:46:30,server_10,80.18,18.87,746.25,413.94,151.77
22:46:30,server_6,78.99,52.16,15253.52,14754.35,73.9
22:46:30,server_7,35.26,49.21,352.52,266.22,109.71
22:46:30,server_8,42.01,54.32,465.93,542.35,133.09
22:46:30,server_5,40.24,23.18,422.27,494.73,22.12
22:46:35,server_12,75.44,30.96,5765.86,6759.7,6.23
22:46:35,server_19,52.84,43.43,5409.23,5637.25,197.4
22:46:35,server_18,41.42,49.87,485.04,412.8,139.3
22:46:35,server_17,44.88,43.49,2638.48,2671.31,1629.32
22:46:35,server_16,47.18,58.37,532.52,772.19,48.33
22:46:35,server_15,31.78,43.43,238.82,299.7,16.05
22:46:35,server_14,64.17,76.31,656.87,920.79,2.08
22:46:35,server_13,28.94,22.31,31.09,35.97,8643.22
22:46:35,server_11,41.5,43.44,1823.61,1791.79,978.24
22:46:35,server_20,11.95,83.84,105.08,75.8,12.06
22:46:35,server_9,62.16,69.76,558.28,361.06,67.26
22:46:35,server_1,64.51,83.82,617.3,844.1,98.76
22:46:35,server_2,84.73,21.78,802.57,1043.46,87.39
22:46:35,server_3,52.99,67.44,464.51,414.29,83.49
22:46:35,server_4,24.34,29.61,231.0,251.33,124.26
22:46:35,server_10,45.09,67.5,433.09,289.57,0.0
22:46:35,server_6,96.47,90.95,953.22,892.87,83.03
22:46:35,server_7,54.55,67.6,444.0,586.78,130.9
22:46:35,server_8,62.82,59.66,668.26,339.88,60.18
22:46:35,server_5,82.24,10.75,688.77,989.85,119.68
22:46:40,server_11,55.92,56.62,562.15,402.23,157.95
22:46:40,server_19,66.61,39.3,17566.46,19665.42,104.02
22:46:40,server_18,9.86,95.03,100.39,92.9,81.98
22:46:40,server_17,43.24,37.1,460.73,550.82,28.07
22:46:40,server_16,55.04,88.53,660.53,470.11,61.27
22:46:40,server_15,86.44,84.23,802.48,1015.84,0.0
22:46:40,server_14,89.01,92.23,770.59,894.33,0.0
22:46:40,server_13,53.07,52.18,3804.26,4111.41,1099.7
22:46:40,server_12,44.36,23.1,96.45,55.69,7019.23
22:46:40,server_20,54.26,45.22,560.76,450.39,29.62
22:46:40,server_10,93.57,26.09,982.18,1116.04,56.84
22:46:40,server_8,30.57,29.71,229.63,180.47,72.34
22:46:40,server_7,37.11,35.04,423.74,248.93,0.6
22:46:40,server_6,99.3,12.46,1000.75,973.85,35.39
22:46:40,server_5,36.19,53.5,311.7,307.36,0.0
22:46:40,server_4,28.49,80.95,347.23,219.64,0.0
22:46:40,server_3,21.32,90.91,191.87,154.61,0.0
22:46:40,server_2,67.56,47.28,1294.88,1280.52,1983.16
22:46:40,server_1,62.23,59.67,631.21,930.87,72.31
22:46:40,server_9,68.29,45.19,3875.54,4401.92,1543.48
22:46:45,server_13,27.9,38.09,337.69,230.97,52.32
22:46:45,server_14,25.08,43.23,37.24,25.23,6903.76
22:46:45,server_15,29.88,33.48,183.85,109.1,5774.2
22:46:45,server_12,63.75,56.52,15611.73,16569.68,73.49
22:46:45,server_17,23.88,23.79,3.36,1.71,6510.93
22:46:45,server_18,90.93,16.17,945.53,1397.45,53.42
22:46:45,server_19,34.3,41.27,414.68,404.86,68.74
22:46:45,server_16,31.95,26.89,57.33,57.57,3440.61
22:46:45,server_11,20.91,43.43,141.02,207.67,7677.72
22:46:45,server_20,49.23,37.57,417.62,478.04,0.0
22:46:45,server_9,97.48,92.8,988.82,967.15,49.74
22:46:45,server_1,59.66,52.78,4402.1,3818.25,838.33
22:46:45,server_2,71.77,59.55,6305.06,5548.55,25.31
22:46:45,server_3,40.25,37.37,503.97,729.64,0.0
22:46:45,server_4,33.7,40.81,211.65,163.67,75.22
22:46:45,server_10,45.45,25.69,178.33,147.28,4402.62
22:46:45,server_6,87.7,88.34,868.75,655.7,116.61
22:46:45,server_7,50.87,61.55,505.93,566.46,45.79
22:46:45,server_8,56.68,71.02,588.76,406.66,0.0
22:46:45,server_5,51.02,51.56,9757.7,11207.76,52.8
22:46:50,server_19,43.97,52.99,2285.05,2339.18,994.11
22:46:50,server_18,2.32,94.3,0.0,0.0,93.19
22:46:50,server_17,85.3,18.46,818.77,1093.0,7.29
22:46:50,server_16,99.63,19.56,1038.16,1238.2,0.0
22:46:50,server_15,83.05,7.96,840.61,1149.48,0.0
22:46:50,server_14,25.47,27.38,276.73,360.43,92.75
22:46:50,server_13,35.22,33.29,282.54,186.95,8.04
22:46:50,server_12,20.18,15.45,170.48,104.1,0.0
22:46:50,server_11,69.72,86.32,702.03,774.23,142.15
22:46:50,server_20,29.9,91.43,312.6,396.95,83.91
22:46:50,server_9,59.93,67.18,574.39,597.77,31.86
22:46:50,server_1,33.83,27.13,111.56,87.96,7894.38
22:46:50,server_2,33.02,28.4,139.79,199.76,9034.06
22:46:50,server_3,55.38,58.4,500.95,691.17,38.09
22:46:50,server_4,84.49,25.76,813.68,955.63,0.0
22:46:50,server_10,98.41,98.66,1074.4,1246.56,83.36
22:46:50,server_6,23.18,80.42,233.95,340.86,71.89
22:46:50,server_7,49.4,54.01,1131.6,1105.87,894.62
22:46:50,server_8,26.02,40.84,151.96,192.67,5190.91
22:46:50,server_5,67.96,43.76,3711.45,3378.17,1622.48
22:46:55,server_11,66.71,48.77,12061.65,11439.53,134.85
22:46:55,server_19,74.17,46.4,11084.94,12620.77,198.6
22:46:55,server_18,42.45,42.17,422.35,592.68,52.45
22:46:55,server_17,38.36,35.45,378.98,533.94,100.23
22:46:55,server_16,43.41,40.07,383.23,225.68,7.72
22:46:55,server_15,27.21,26.49,379.44,377.53,26.55
22:46:55,server_14,32.01,50.99,320.84,432.65,0.0
22:46:55,server_13,0.94,98.72,50.89,49.56,11.47
22:46:55,server_12,15.68,88.32,102.75,83.61,30.98
22:46:55,server_20,32.12,65.02,378.02,455.21,14.64
22:46:55,server_10,80.58,5.01,771.2,931.28,0.0
22:46:55,server_8,27.04,26.08,42.43,23.89,6848.89
22:46:55,server_9,31.43,27.11,368.44,274.52,0.0
22:46:55,server_1,53.64,57.5,10115.16,10444.54,34.64
22:46:55,server_2,68.62,74.47,676.95,428.08,112.12
22:46:55,server_3,37.74,39.36,196.43,192.0,4781.81
22:46:55,server_5,15.35,88.49,238.13,187.62,20.52
22:46:55,server_6,60.98,49.55,644.25,923.77,116.35
22:46:55,server_7,78.08,48.76,7553.51,7951.77,127.58
22:46:55,server_4,63.04,62.18,1005.31,940.03,1844.75
22:47:00,server_20,67.3,32.52,11865.4,11190.8,166.14
22:47:00,server_11,40.9,49.71,426.42,291.4,70.59
22:47:00,server_18,34.61,41.95,158.19,129.92,6145.26
22:47:00,server_17,42.62,33.8,67.27,49.13,7262.87
22:47:00,server_16,31.8,30.3,36.73,20.53,4749.38
22:47:00,server_15,48.94,60.26,484.11,320.23,71.52
22:47:00,server_14,53.14,40.32,1115.26,1146.03,1254.74
22:47:00,server_13,59.75,62.85,573.35,705.77,72.27
22:47:00,server_12,21.39,28.67,241.62,269.98,53.51
22:47:00,server_19,20.73,22.48,196.71,228.72,6.91
22:47:00,server_10,36.27,45.06,74.43,105.9,5024.49
22:47:00,server_8,60.24,71.28,566.61,658.83,55.38
22:47:00,server_1,39.58,59.76,367.45,375.49,64.33
22:47:00,server_2,45.74,43.31,164.38,104.23,6010.53
22:47:00,server_3,49.61,42.93,453.15,478.67,0.0
22:47:00,server_9,41.6,42.52,434.81,625.21,45.0
22:47:00,server_5,81.43,25.43,875.81,462.64,67.81
22:47:00,server_6,51.22,45.85,16710.24,16322.68,156.65
22:47:00,server_7,54.46,55.98,571.2,332.19,17.15
22:47:00,server_4,11.3,89.1,25.33,18.81,158.8
22:47:05,server_12,33.48,58.41,360.27,462.43,0.0
22:47:05,server_19,71.89,52.53,12868.91,12045.53,194.34
22:47:05,server_18,17.9,80.9,222.64,173.42,73.99
22:47:05,server_17,39.03,24.74,433.75,473.14,0.0
22:47:05,server_16,97.91,94.68,884.28,1013.73,94.27
22:47:05,server_15,7.24,80.81,35.02,25.37,17.15
22:47:05,server_14,42.68,42.79,147.98,191.25,5680.96
22:47:05,server_13,47.86,39.31,102.47,65.64,3737.53
22:47:05,server_11,66.37,81.48,611.09,896.43,123.38
22:47:05,server_20,76.71,50.27,7042.59,6423.02,182.27
22:47:05,server_9,48.59,47.59,3999.04,4672.29,1293.3
22:47:05,server_1,62.26,72.37,585.99,343.54,71.23
22:47:05,server_2,55.32,59.74,531.2,674.51,110.45
22:47:05,server_3,59.05,61.46,536.6,726.67,30.3
22:47:05,server_4,46.7,46.08,359.06,358.03,45.54
22:47:05,server_10,67.27,67.03,1905.99,1748.78,1586.08
22:47:05,server_6,23.02,31.97,154.64,173.74,34.08
22:47:05,server_7,44.93,59.73,382.47,192.25,71.09
22:47:05,server_8,69.99,89.12,738.39,428.1,50.06
22:47:05,server_5,45.34,41.83,4168.37,4372.78,1607.32
22:47:10,server_11,59.27,55.45,6646.96,5822.88,167.32
22:47:10,server_19,53.83,41.96,3176.4,2976.0,1655.61
22:47:10,server_18,59.14,33.43,8033.87,7740.18,92.86
22:47:10,server_17,51.52,49.45,483.61,264.2,52.78
22:47:10,server_16,16.24,97.29,139.29,98.04,12.54
22:47:10,server_15,37.46,42.9,322.21,409.65,84.37
22:47:10,server_14,94.69,98.59,988.69,1273.86,179.18
22:47:10,server_13,93.89,25.09,864.11,795.08,22.59
22:47:10,server_12,40.04,48.67,3072.51,2790.36,1995.5
22:47:10,server_20,87.16,81.12,850.04,490.93,61.78
22:47:10,server_10,12.78,83.37,132.91,87.74,130.63
22:47:10,server_8,94.56,8.32,899.95,1027.01,74.04
22:47:10,server_7,62.69,82.5,501.47,255.61,16.77
22:47:10,server_6,70.83,49.13,15622.57,14453.95,68.66
22:47:10,server_5,48.84,69.92,559.57,393.59,70.84
22:47:10,server_4,4.95,97.53,69.07,88.37,0.0
22:47:10,server_3,48.65,66.06,4026.41,4146.17,1526.43
22:47:10,server_2,71.31,49.86,17792.43,17578.64,87.09
22:47:10,server_1,20.39,96.44,238.69,130.65,142.72
22:47:10,server_9,21.95,25.36,300.31,403.39,62.37
22:47:15,server_13,42.84,60.28,4710.9,4630.7,981.83
22:47:15,server_14,49.77,40.17,555.11,569.39,0.0
22:47:15,server_15,69.77,85.32,745.87,698.04,0.0
22:47:15,server_12,1.63,86.68,13.7,11.09,59.16
22:47:15,server_17,45.33,43.27,4839.17,4936.96,1630.62
22:47:15,server_18,64.99,32.06,8382.68,7573.72,100.65
22:47:15,server_19,85.55,98.05,830.97,671.54,75.09
22:47:15,server_16,89.31,94.65,845.59,835.3,37.76
22:47:15,server_11,46.47,49.86,455.68,232.83,60.2
22:47:15,server_20,51.76,60.51,506.5,719.25,63.62
22:47:15,server_9,46.03,48.87,389.39,374.25,11.14
22:47:15,server_1,16.22,98.68,237.14,296.48,72.01
22:47:15,server_2,0.45,84.4,45.6,42.11,69.29
22:47:15,server_3,66.58,76.1,664.22,467.9,25.34
22:47:15,server_4,88.75,18.79,876.65,832.72,139.57
22:47:15,server_10,41.14,43.56,3138.96,3187.47,1530.09
22:47:15,server_6,53.98,74.96,523.39,742.97,75.01
22:47:15,server_7,68.75,43.0,6051.96,6350.06,87.15
22:47:15,server_8,48.33,50.23,513.44,352.03,140.17
22:47:15,server_5,26.04,25.77,232.2,132.15,23.43
22:47:20,server_12,46.85,45.14,73.85,47.94,5140.22
22:47:20,server_20,62.28,34.33,6024.36,6642.47,162.79
22:47:20,server_19,53.41,49.97,512.22,621.48,37.51
22:47:20,server_18,72.05,39.47,8764.87,9413.26,97.54
22:47:20,server_17,41.42,42.01,408.33,528.22,79.3
22:47:20,server_16,93.63,16.54,949.09,654.7,12.74
22:47:20,server_15,56.04,50.49,15175.87,13710.19,150.74
22:47:20,server_14,64.7,36.96,16672.56,15305.55,68.26
22:47:20,server_13,48.18,66.6,431.6,505.33,112.54
22:47:20,server_11,52.99,44.33,3059.85,3582.11,1510.83
22:47:20,server_10,38.71,42.91,408.0,373.51,103.89
22:47:20,server_9,98.5,10.12,886.99,1150.72,52.45
22:47:20,server_2,76.21,30.08,16151.6,15804.74,96.83
22:47:20,server_3,21.21,15.86,210.93,244.5,34.03
22:47:20,server_4,20.02,32.46,243.7,269.29,80.76
22:47:20,server_1,27.99,46.15,146.58,183.61,5295.8
22:47:20,server_6,44.94,60.29,510.38,283.7,124.85
22:47:20,server_7,41.12,61.0,339.83,496.89,61.17
22:47:20,server_8,89.81,1.7,943.72,912.36,78.19
22:47:20,server_5,72.23,54.35,18731.02,19463.03,148.96
22:47:25,server_12,59.79,57.4,562.79,775.75,66.58
22:47:25,server_19,33.1,46.48,355.78,418.24,0.0
22:47:25,server_18,95.36,80.68,827.19,1178.43,105.36
22:47:25,server_17,31.54,71.39,296.86,352.19,46.3
22:47:25,server_16,20.31,21.92,128.17,171.25,42.81
22:47:25,server_15,95.92,2.2,1043.07,1199.16,2.31
22:47:25,server_14,52.32,72.39,563.13,588.87,38.96
22:47:25,server_13,36.24,18.14,368.5,208.57,129.76
22:47:25,server_11,67.01,63.24,681.04,365.65,0.0
22:47:25,server_20,64.21,68.08,576.42,610.27,116.47
22:47:25,server_9,55.24,43.93,3889.58,3716.35,1768.94
22:47:25,server_1,68.78,30.99,8656.9,8341.22,8.44
22:47:25,server_2,61.19,53.29,633.22,367.61,93.28
22:47:25,server_3,41.51,47.85,4805.7,5478.55,1959.66
22:47:25,server_4,40.38,41.23,377.63,360.22,41.72
22:47:25,server_10,11.56,84.25,95.17,79.44,62.15
22:47:25,server_6,47.13,49.23,530.89,750.59,21.86
22:47:25,server_7,22.55,90.92,215.95,301.09,64.8
22:47:25,server_8,20.16,33.47,239.74,255.31,57.33
22:47:25,server_5,22.87,21.94,223.56,325.3,0.0
22:47:30,server_12,62.31,79.72,648.44,957.42,0.0
22:47:30,server_19,47.66,54.65,412.35,277.28,59.44
22:47:30,server_18,97.94,93.55,1007.24,1410.74,37.67
22:47:30,server_17,42.01,62.4,4683.38,4936.06,653.59
22:47:30,server_16,49.52,67.78,453.32,264.32,127.19
22:47:30,server_15,28.02,24.62,176.04,263.95,0.0
22:47:30,server_14,83.61,24.64,771.41,1001.93,97.16
22:47:30,server_13,98.34,23.85,986.53,719.38,65.67
22:47:30,server_11,55.64,56.56,585.38,841.65,122.23
22:47:30,server_20,55.18,60.37,550.81,333.09,68.18
22:47:30,server_9,97.11,10.52,1053.21,944.18,82.98
22:47:30,server_1,3.34,80.08,0.0,0.0,105.3
22:47:30,server_2,64.75,36.1,13811.4,16138.58,112.81
22:47:30,server_3,65.56,52.67,2356.74,1998.44,1496.99
22:47:30,server_4,13.6,96.69,164.07,149.82,51.72
22:47:30,server_10,87.56,22.05,870.19,1270.09,0.0
22:47:30,server_6,25.62,83.13,225.53,244.53,27.3
22:47:30,server_7,87.85,20.13,860.41,809.01,22.93
22:47:30,server_8,85.73,96.76,870.02,1071.85,127.7
22:47:30,server_5,67.87,82.76,524.6,726.42,76.05
22:47:35,server_11,47.67,63.57,2625.33,2481.63,893.19
22:47:35,server_19,85.61,94.01,930.03,1093.35,39.6
22:47:35,server_18,6.17,81.24,40.18,30.56,0.0
22:47:35,server_17,42.8,58.31,435.4,598.76,127.84
22:47:35,server_16,72.57,54.32,12174.21,11864.45,46.73
22:47:35,server_15,59.81,66.07,540.92,437.13,151.31
22:47:35,server_14,78.94,36.21,11289.98,13234.6,162.93
22:47:35,server_13,60.31,65.53,4550.44,4787.81,1380.33
22:47:35,server_12,22.22,23.36,343.56,485.21,25.57
22:47:35,server_20,56.7,61.77,2935.85,2775.26,1635.15
22:47:35,server_10,32.23,50.53,322.07,261.17,122.81
22:47:35,server_8,68.47,78.12,641.6,810.64,0.0
22:47:35,server_7,98.83,21.75,963.43,1185.61,32.32
22:47:35,server_6,55.09,63.94,599.44,743.18,112.05
22:47:35,server_5,50.58,53.26,4693.99,4556.85,975.75
22:47:35,server_4,94.03,82.93,972.17,797.7,117.62
22:47:35,server_3,50.48,49.9,550.36,421.08,56.55
22:47:35,server_2,73.17,31.08,14137.3,14239.87,29.7
22:47:35,server_1,62.07,73.31,594.0,502.61,0.0
22:47:35,server_9,41.17,54.6,385.05,575.35,12.16
22:47:40,server_13,99.52,4.39,1039.09,1165.61,0.0
22:47:40,server_14,27.54,40.3,209.05,152.6,0.0
22:47:40,server_15,0.55,85.45,0.0,0.0,78.8
22:47:40,server_12,91.83,92.92,897.43,1307.37,0.0
22:47:40,server_17,40.61,48.6,368.94,506.79,121.44
22:47:40,server_18,36.01,49.07,196.22,118.13,5220.96
22:47:40,server_19,54.05,48.56,7463.26,6512.94,67.15
22:47:40,server_16,68.11,93.53,716.88,552.78,118.68
22:47:40,server_11,35.36,35.07,342.29,512.9,0.0
22:47:40,server_20,47.32,48.72,437.12,327.92,13.98
22:47:40,server_9,30.14,33.63,279.65,281.05,3.77
22:47:40,server_1,84.86,0.21,888.4,766.58,90.63
22:47:40,server_2,27.42,94.04,229.72,233.03,70.46
22:47:40,server_3,30.84,32.31,64.13,66.86,9716.77
22:47:40,server_4,59.4,70.73,609.75,331.59,12.45
22:47:40,server_10,87.97,94.46,912.98,838.19,95.02
22:47:40,server_6,89.3,90.31,870.19,453.18,96.94
22:47:40,server_7,24.2,41.37,289.0,298.8,44.88
22:47:40,server_8,20.39,7.15,188.32,281.3,56.33
22:47:40,server_5,20.65,18.25,235.57,257.86,0.0
22:47:45,server_19,32.81,48.23,343.22,496.83,62.77
22:47:45,server_18,44.54,42.08,428.17,544.54,62.75
22:47:45,server_17,62.06,43.79,11935.07,10241.41,87.22
22:47:45,server_16,52.66,49.2,495.57,625.86,105.34
22:47:45,server_15,52.31,65.53,469.54,272.4,98.18
22:47:45,server_14,59.58,60.2,581.5,773.94,25.93
22:47:45,server_13,30.85,27.92,390.03,423.23,18.06
22:47:45,server_12,24.39,13.66,315.83,302.46,29.94
22:47:45,server_11,39.97,31.76,441.2,385.68,25.78
22:47:45,server_20,59.53,71.88,508.21,619.09,58.03
22:47:45,server_9,20.18,32.25,219.37,248.07,84.45
22:47:45,server_1,44.49,50.67,341.66,492.23,169.8
22:47:45,server_2,70.75,34.43,11502.57,10157.91,153.41
22:47:45,server_3,36.33,33.59,323.41,356.85,149.29
22:47:45,server_4,98.37,83.36,914.73,1114.61,140.43
22:47:45,server_10,16.66,85.46,114.73,169.98,0.0
22:47:45,server_6,65.21,56.4,669.8,887.88,0.0
22:47:45,server_7,40.38,25.48,86.31,112.78,3319.46
22:47:45,server_8,29.84,29.57,113.58,102.63,8350.93
22:47:45,server_5,21.03,30.19,259.56,174.61,56.84
22:47:50,server_11,32.03,26.04,153.63,176.75,6839.02
22:47:50,server_19,90.31,82.46,815.03,598.23,103.31
22:47:50,server_18,91.01,2.83,918.72,877.68,0.0
22:47:50,server_17,67.28,77.91,706.52,482.71,125.93
22:47:50,server_16,76.93,34.99,5373.68,6150.48,2.12
22:47:50,server_15,94.21,85.7,867.39,1275.89,81.22
22:47:50,server_14,57.2,56.87,4531.3,3641.42,512.31
22:47:50,server_13,38.08,48.51,463.04,309.76,134.02
22:47:50,server_12,85.91,18.85,865.15,661.2,42.29
22:47:50,server_20,57.05,60.44,646.38,354.05,118.85
22:47:50,server_10,91.75,91.54,962.28,1333.97,39.69
22:47:50,server_8,17.16,95.22,199.73,197.06,43.92
22:47:50,server_9,54.95,69.96,492.0,291.16,32.34
22:47:50,server_1,47.09,46.82,503.24,674.89,22.16
22:47:50,server_2,31.01,34.6,339.55,246.62,29.82
22:47:50,server_3,56.37,61.76,556.01,784.45,45.41
22:47:50,server_5,42.56,47.26,485.38,558.23,92.62
22:47:50,server_6,28.16,32.08,279.93,350.81,49.22
22:47:50,server_7,86.54,95.86,947.56,1178.25,57.43
22:47:50,server_4,47.04,43.14,408.91,457.56,0.0
22:47:55,server_20,28.27,30.84,328.02,328.5,28.68
22:47:55,server_11,46.2,51.28,427.04,472.96,65.34
22:47:55,server_18,94.55,81.1,908.09,1335.03,72.49
22:47:55,server_17,58.63,82.68,554.02,579.75,58.2
22:47:55,server_16,74.18,59.59,6011.31,5494.42,198.19
22:47:55,server_15,59.31,52.97,573.73,388.76,35.49
22:47:55,server_14,49.74,57.5,523.81,470.71,0.0
22:47:55,server_13,55.04,59.2,667.18,831.19,82.94
22:47:55,server_12,50.92,36.36,11322.27,9408.35,145.91
22:47:55,server_19,34.76,24.95,51.79,53.52,7959.1
22:47:55,server_10,23.48,31.74,58.39,55.78,8611.76
22:47:55,server_8,73.06,54.87,8630.6,8786.68,109.03
22:47:55,server_1,56.08,64.82,592.03,837.58,50.0
22:47:55,server_2,47.29,58.21,541.22,719.79,38.32
22:47:55,server_3,44.91,22.84,151.11,114.91,9672.22
22:47:55,server_9,22.97,21.1,159.98,207.22,1.66
22:47:55,server_5,69.26,66.5,728.42,1069.96,0.0
22:47:55,server_6,84.34,22.68,807.68,1198.67,0.0
22:47:55,server_7,58.32,55.09,4000.28,3982.73,1590.67
22:47:55,server_4,46.02,62.49,425.04,268.78,73.38
22:48:00,server_12,50.49,66.74,1274.02,1357.6,1745.54
22:48:00,server_19,6.94,93.16,104.87,69.15,83.54
22:48:00,server_18,86.67,96.82,807.16,998.0,95.85
22:48:00,server_17,73.51,47.8,12255.71,13056.82,172.55
22:48:00,server_16,45.87,58.72,455.82,473.98,133.67
22:48:00,server_15,56.59,45.36,524.3,741.59,0.0
22:48:00,server_14,35.23,27.45,312.53,420.01,54.81
22:48:00,server_13,21.07,32.27,190.08,222.87,0.0
22:48:00,server_11,55.51,42.59,3240.07,2769.29,761.76
22:48:00,server_20,27.22,81.3,243.95,264.41,136.21
22:48:00,server_9,59.78,64.81,1976.78,1594.69,1292.88
22:48:00,server_1,86.79,17.22,858.14,1106.1,24.56
22:48:00,server_2,69.65,70.28,678.44,503.71,41.31
22:48:00,server_3,90.95,23.09,860.73,466.12,61.51
22:48:00,server_4,75.5,30.03,10839.26,10024.33,45.26
22:48:00,server_10,30.27,43.21,127.0,135.33,8420.84
22:48:00,server_6,18.7,80.45,247.47,248.23,63.3
22:48:00,server_7,41.73,51.59,357.22,383.0,0.0
22:48:00,server_8,92.51,89.18,892.12,601.59,0.0
22:48:00,server_5,46.91,45.9,370.82,270.49,33.78
22:48:05,server_11,30.41,24.27,291.52,229.29,41.14
22:48:05,server_19,78.88,37.88,17886.11,17591.4,1.22
22:48:05,server_18,90.38,88.86,989.13,1063.5,13.19
22:48:05,server_17,25.84,23.12,129.24,145.95,8690.04
22:48:05,server_16,91.88,18.53,876.99,1289.78,86.23
22:48:05,server_15,82.4,29.07,803.93,830.52,10.31
22:48:05,server_14,21.01,94.72,155.03,161.27,72.68
22:48:05,server_13,91.59,86.46,866.59,592.44,6.64
22:48:05,server_12,74.17,57.58,15903.33,16274.61,27.19
22:48:05,server_20,94.79,88.3,956.46,1220.56,130.05
22:48:05,server_10,52.76,38.55,7986.26,9309.12,75.11
22:48:05,server_8,50.4,68.65,547.13,461.39,0.0
22:48:05,server_7,61.99,65.97,664.62,667.41,111.17
22:48:05,server_6,59.78,67.93,1905.01,2245.5,1013.97
22:48:05,server_5,34.56,39.44,109.92,164.72,6150.19
22:48:05,server_4,9.32,81.7,108.49,112.29,84.61
22:48:05,server_3,7.37,96.26,27.68,26.92,23.32
22:48:05,server_2,51.97,44.88,398.59,490.44,104.7
22:48:05,server_1,12.48,95.97,40.49,46.65,123.21
22:48:05,server_9,66.31,87.37,668.58,862.02,89.57
22:48:10,server_13,44.14,46.05,458.12,446.61,0.0
22:48:10,server_14,77.8,53.43,12923.27,14826.93,197.66
22:48:10,server_15,42.95,55.23,434.75,301.43,83.91
22:48:10,server_12,23.64,24.54,225.11,331.04,44.51
22:48:10,server_17,38.65,39.58,198.84,291.81,5960.81
22:48:10,server_18,64.49,69.33,708.31,768.35,158.02
22:48:10,server_19,97.14,95.78,948.65,733.56,44.36
22:48:10,server_16,67.81,87.35,679.14,735.0,0.0
22:48:10,server_11,86.73,99.43,928.1,669.77,1.09
22:48:10,server_20,33.07,43.95,305.37,440.51,60.09
22:48:10,server_9,39.97,40.77,182.11,261.0,3954.0
22:48:10,server_1,37.73,44.49,382.67,427.09,57.6
22:48:10,server_2,65.44,46.89,667.69,728.62,9.51
22:48:10,server_3,73.04,35.77,16525.49,14620.75,14.82
22:48:10,server_4,42.47,25.95,43.16,35.18,6000.14
22:48:10,server_10,58.44,49.07,6135.41,5526.11,142.11
22:48:10,server_6,18.95,87.67,121.35,105.32,30.85
22:48:10,server_7,40.92,49.33,361.15,325.16,75.4
22:48:10,server_8,38.82,27.39,178.53,263.68,5716.07
22:48:10,server_5,94.36,82.36,942.43,538.94,74.42
22:48:15,server_20,8.88,91.15,104.49,65.04,86.58
22:48:15,server_19,23.14,16.64,239.84,281.13,0.0
22:48:15,server_18,59.67,70.86,628.75,456.3,111.31
22:48:15,server_17,49.69,38.77,450.93,307.46,0.0
22:48:15,server_16,50.13,58.86,488.9,369.69,183.3
22:48:15,server_15,23.06,95.21,316.2,281.8,33.05
22:48:15,server_14,91.81,99.33,928.99,960.32,97.4
22:48:15,server_12,56.64,69.05,462.41,517.51,108.75
22:48:15,server_11,44.24,54.43,421.84,470.41,126.37
22:48:15,server_13,33.47,32.36,169.57,109.58,6266.94
