server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_5,22:39:10,22:39:40,64.63,51.28,""
server_5,22:39:20,22:39:50,61.92,35.46,""
server_5,22:39:30,22:40:00,55.51,37.49,""
server_5,22:39:40,22:40:10,73.53,42.08,""
server_5,22:39:50,22:40:20,59.76,42.14,""
server_5,22:40:00,22:40:30,62.65,35.84,""
server_5,22:40:10,22:40:40,37.34,39.89,""
server_5,22:40:20,22:40:50,53.91,45.91,""
server_5,22:40:30,22:41:00,48.52,47.04,""
server_5,22:40:40,22:41:10,57.64,35.63,""
server_5,22:40:50,22:41:20,45.48,34.23,""
server_5,22:41:00,22:41:30,47.46,44.14,""
server_5,22:41:10,22:41:40,43.36,56.99,""
server_5,22:41:20,22:41:50,42.35,56.3,""
server_5,22:41:30,22:42:00,51.32,47.67,""
server_5,22:41:40,22:42:10,62.47,44.96,""
server_5,22:41:50,22:42:20,59.97,39.29,""
server_5,22:42:00,22:42:30,49.93,39.64,""
server_5,22:42:10,22:42:40,45.1,34.87,""
server_5,22:42:20,22:42:50,58.89,55.08,""
server_5,22:42:30,22:43:00,58.67,56.08,""
server_5,22:42:40,22:43:10,69.83,66.4,""
server_5,22:42:50,22:43:20,65.33,60.05,""
server_5,22:43:00,22:43:30,55.83,70.07,""
server_5,22:43:10,22:43:40,58.27,64.34,""
server_5,22:43:20,22:43:50,48.57,50.9,""
server_5,22:43:30,22:44:00,47.39,49.41,""
server_5,22:43:40,22:44:10,31.84,45.93,""
server_5,22:43:50,22:44:20,42.99,45.18,""
server_5,22:44:00,22:44:30,54.13,46.33,""
server_5,22:44:10,22:44:40,44.44,57.77,""
server_5,22:44:20,22:44:50,46.47,70.85,""
server_5,22:44:30,22:45:00,42.09,64.35,""
server_5,22:44:40,22:45:10,55.42,55.76,""
server_5,22:44:50,22:45:20,42.37,57.85,""
server_5,22:45:00,22:45:30,44.69,55.53,""
server_5,22:45:10,22:45:40,47.74,56.18,""
server_5,22:45:20,22:45:50,68.69,40.42,""
server_5,22:45:30,22:46:00,59.93,58.58,""
server_5,22:45:40,22:46:10,50.58,65.91,""
server_5,22:45:50,22:46:20,32.78,76.78,Memory saturation suspected
server_5,22:46:00,22:46:30,37.8,70.86,""
server_5,22:46:10,22:46:40,46.02,49.11,""
server_5,22:46:20,22:46:50,45.99,48.64,""
server_5,22:46:30,22:47:00,48.83,45.21,""
server_5,22:46:40,22:47:10,49.55,50.76,""
server_5,22:46:50,22:47:20,47.49,49.2,""
server_5,22:47:00,22:47:30,49.46,39.87,""
server_5,22:47:10,22:47:40,48.07,51.33,""
server_5,22:47:20,22:47:50,42.54,43.46,""
server_5,22:47:30,22:48:00,45.33,49.7,""
server_5,22:47:40,22:48:10,39.16,41.26,""
server_5,22:47:50,22:48:20,56.41,53.87,""
server_5,22:48:00,22:48:30,55.89,48.44,""
server_5,22:48:10,22:48:40,56.99,46.6,""
server_5,22:48:20,22:48:50,52.3,38.1,""
server_5,22:48:30,22:49:00,51.56,37.06,""
server_5,22:48:40,22:49:10,49.57,49.52,""
server_5,22:48:50,22:49:20,47.58,56.82,""
server_5,22:49:00,22:49:30,51.63,65.26,""
server_5,22:49:10,22:49:40,49.17,67.21,""
server_5,22:49:20,22:49:50,47.53,71.08,""
server_5,22:49:30,22:50:00,53.89,60.48,""
server_5,22:49:40,22:50:10,66.4,56.33,""
server_5,22:49:50,22:50:20,66.53,51.57,""
server_5,22:50:00,22:50:30,61.25,56.68,""
server_5,22:50:10,22:50:40,57.6,48.19,""
server_5,22:50:20,22:50:50,60.02,49.86,""
server_5,22:50:30,22:51:00,57.07,53.65,""
server_5,22:50:40,22:51:10,65.48,52.64,""
server_5,22:50:50,22:51:20,72.79,48.93,""
server_5,22:51:00,22:51:30,80.9,37.7,CPU spike suspected
server_5,22:51:10,22:51:40,70.14,42.36,""
server_5,22:51:20,22:51:50,61.05,39.3,""
server_5,22:51:30,22:52:00,54.85,38.89,""
server_5,22:51:40,22:52:10,61.95,42.35,""
server_5,22:51:50,22:52:20,66.72,52.29,""
server_5,22:52:00,22:52:30,63.32,58.86,""
server_5,22:52:10,22:52:40,51.03,49.52,""
server_5,22:52:20,22:52:50,50.01,54.64,""
server_5,22:52:30,22:53:00,53.54,64.33,""
server_5,22:52:40,22:53:10,62.98,78.62,Memory saturation suspected
server_5,22:52:50,22:53:20,64.78,71.53,""
server_6,20:53:00,20:53:30,53.66,51.54,""
server_6,20:53:10,20:53:40,55.95,56.56,""
server_6,20:53:20,20:53:50,45.34,64.16,""
server_6,20:53:30,20:54:00,35.81,67.14,""
server_6,20:53:40,20:54:10,26.31,68.11,""
server_6,20:53:50,20:54:20,37.75,57.45,""
server_6,20:54:00,20:54:30,46.89,50.64,""
server_6,20:54:10,20:54:40,46.07,41.69,""
server_6,20:54:20,20:54:50,49.41,44.96,""
server_6,20:54:30,20:55:00,48.2,46.67,""
server_6,20:54:40,20:55:10,57.17,51.05,""
server_6,20:54:50,20:55:20,65.87,59.01,""
server_6,20:55:00,20:55:30,78.63,50.95,CPU spike suspected
server_6,20:55:10,20:55:40,70.65,54.99,""
server_6,20:55:20,20:55:50,64.72,44.1,""
server_6,20:55:30,20:56:00,50.29,45.7,""
server_6,20:55:40,20:56:10,66.46,43.37,""
server_6,20:55:50,20:56:20,53.08,44.96,""
server_6,20:56:00,20:56:30,52.28,51.68,""
server_6,20:56:10,20:56:40,44.33,52.97,""
server_6,20:56:20,20:56:50,56.66,51.76,""
server_6,20:56:30,20:57:00,62.23,51.64,""
server_6,20:56:40,20:57:10,60.12,51.14,""
server_6,20:56:50,20:57:20,60.43,67.58,""
server_6,20:57:00,20:57:30,64.74,72.45,""
server_6,20:57:10,20:57:40,66.42,71.91,""
server_6,20:57:20,20:57:50,66.59,57.42,""
server_6,20:57:30,20:58:00,50.18,53.28,""
server_6,20:57:40,20:58:10,50.82,55.35,""
server_6,20:57:50,20:58:20,42.22,69.67,""
server_6,20:58:00,20:58:30,36.49,79.84,Memory saturation suspected
server_6,20:58:10,20:58:40,39.61,65.49,""
server_6,20:58:20,20:58:50,56.33,44.74,""
server_6,20:58:30,20:59:00,68.9,45.53,""
server_6,20:58:40,20:59:10,57.87,60.53,""
server_6,20:58:50,20:59:20,33.54,77.74,Memory saturation suspected
server_6,20:59:00,20:59:30,39.64,56.83,""
server_6,20:59:10,20:59:40,47.42,44.72,""
server_6,20:59:20,20:59:50,59.71,28.52,""
server_6,20:59:30,21:00:00,55.77,35.34,""
server_6,20:59:40,21:00:10,49.81,48.47,""
server_6,20:59:50,21:00:20,45.74,57.39,""
server_6,21:00:00,21:00:30,55.38,57.73,""
server_6,21:00:10,21:00:40,62.03,51.69,""
server_6,21:00:20,21:00:50,62.83,56.14,""
server_6,21:00:30,21:01:00,55.07,59.12,""
server_6,21:00:40,21:01:10,57.27,59.54,""
server_6,21:00:50,21:01:20,55.51,57.27,""
server_6,21:01:00,21:01:30,51.1,49.52,""
server_6,21:01:10,21:01:40,45.07,60.91,""
server_6,21:01:20,21:01:50,47.98,59.48,""
server_6,21:01:30,21:02:00,43.03,57.2,""
server_6,21:01:40,21:02:10,50.04,44.73,""
server_6,21:01:50,21:02:20,48.62,43.13,""
server_6,21:02:00,21:02:30,67.79,50.42,""
server_6,21:02:10,21:02:40,55.82,51.23,""
server_6,21:02:20,21:02:50,62.27,41.1,""
server_6,21:02:30,21:03:00,56.29,33.06,""
server_6,21:02:40,21:03:10,60.04,32.36,""
server_6,21:02:50,21:03:20,51.26,49.83,""
server_6,21:03:00,21:03:30,43.49,69.25,""
server_6,21:03:10,21:03:40,40.01,62.92,""
server_6,21:03:20,21:03:50,46.95,56.04,""
server_6,21:03:30,21:04:00,47.73,46.64,""
server_6,21:03:40,21:04:10,51.17,53.53,""
server_6,21:03:50,21:04:20,52.19,54.38,""
server_6,21:04:00,21:04:30,58.82,54.32,""
server_6,21:04:10,21:04:40,51.53,55.54,""
server_6,21:04:20,21:04:50,53.36,45.5,""
server_6,21:04:30,21:05:00,63.02,59.3,""
server_6,21:04:40,21:05:10,68.3,52.4,""
server_6,21:04:50,21:05:20,58.63,59.39,""
server_6,21:05:00,21:05:30,43.01,43.56,""
server_6,21:05:10,21:05:40,49.95,41.92,""
server_6,21:05:20,21:05:50,45.15,48.07,""
server_6,21:05:30,21:06:00,49.59,49.68,""
server_6,21:05:40,21:06:10,34.97,68.98,""
server_6,21:05:50,21:06:20,32.04,71.59,""
server_6,21:06:00,21:06:30,24.25,66.91,""
server_6,21:06:10,21:06:40,21.75,59.22,""
server_6,21:06:20,21:06:50,32.83,54.14,""
server_6,21:06:30,21:07:00,40.61,56.71,""
server_6,21:06:40,21:07:10,41.23,54.32,""
server_6,21:06:50,21:07:20,41.11,50.34,""
server_6,21:07:00,21:07:30,50.72,51.36,""
server_6,21:07:10,21:07:40,58.07,51.66,""
server_6,21:07:20,21:07:50,51.18,49.31,""
server_6,21:07:30,21:08:00,36.28,59.27,""
server_6,21:07:40,21:08:10,38.1,51.06,""
server_6,21:07:50,21:08:20,46.48,53.46,""
server_6,21:08:00,21:08:30,38.18,50.82,""
server_6,21:08:10,21:08:40,40.12,47.63,""
server_6,21:08:20,21:08:50,28.82,53.17,""
server_6,21:08:30,21:09:00,39.32,50.6,""
server_6,21:08:40,21:09:10,33.16,63.79,""
server_6,21:08:50,21:09:20,44.3,58.36,""
server_6,21:09:00,21:09:30,51.47,48.42,""
server_6,21:09:10,21:09:40,58.69,43.1,""
server_6,21:09:20,21:09:50,51.88,39.67,""
server_6,21:09:30,21:10:00,53.51,37.67,""
server_6,21:09:40,21:10:10,61.08,29.37,""
server_6,21:09:50,21:10:20,64.33,39.35,""
server_6,21:10:00,21:10:30,62.1,53.32,""
server_6,21:10:10,21:10:40,50.57,60.15,""
server_6,21:10:20,21:10:50,59.44,52.22,""
server_6,21:10:30,21:11:00,47.86,41.6,""
server_6,21:10:40,21:11:10,49.1,41.09,""
server_6,21:10:50,21:11:20,48.46,52.86,""
server_6,21:11:00,21:11:30,47.86,53.96,""
server_6,21:11:10,21:11:40,48.63,60.2,""
server_6,21:11:20,21:11:50,39.54,46.8,""
server_6,21:11:30,21:12:00,58.98,48.94,""
server_6,21:11:40,21:12:10,72.75,41.22,""
server_6,21:11:50,21:12:20,68.92,51.29,""
server_6,21:12:00,21:12:30,52.48,53.42,""
server_6,21:12:10,21:12:40,42.49,59.25,""
server_6,21:12:20,21:12:50,51.97,55.25,""
server_6,21:12:30,21:13:00,55.13,46.0,""
server_6,21:12:40,21:13:10,56.23,44.75,""
server_6,21:12:50,21:13:20,61.62,38.1,""
server_6,21:13:00,21:13:30,68.57,52.97,""
server_6,21:13:10,21:13:40,67.69,51.58,""
server_6,21:13:20,21:13:50,73.18,60.05,""
server_6,21:13:30,21:14:00,60.71,57.45,""
server_6,21:13:40,21:14:10,67.24,67.19,""
server_6,21:13:50,21:14:20,63.3,63.02,""
server_6,21:14:00,21:14:30,78.29,42.92,CPU spike suspected
server_6,21:14:10,21:14:40,76.64,38.68,CPU spike suspected
server_6,21:14:20,21:14:50,69.06,40.12,""
server_6,21:14:30,21:15:00,64.94,60.77,""
server_6,21:14:40,21:15:10,63.79,54.92,""
server_6,21:14:50,21:15:20,65.62,54.57,""
server_6,21:15:00,21:15:30,66.17,43.28,""
server_6,21:15:10,21:15:40,61.07,43.46,""
server_6,21:15:20,21:15:50,51.82,37.84,""
server_6,21:15:30,21:16:00,46.34,51.57,""
server_6,21:15:40,21:16:10,51.92,60.11,""
server_6,21:15:50,21:16:20,64.4,74.27,""
server_6,21:16:00,21:16:30,65.51,66.25,""
server_6,21:16:10,21:16:40,62.32,63.94,""
server_6,21:16:20,21:16:50,50.84,62.59,""
server_6,21:16:30,21:17:00,46.2,60.07,""
server_6,21:16:40,21:17:10,52.5,61.61,""
server_6,21:16:50,21:17:20,60.86,61.54,""
server_6,21:17:00,21:17:30,61.36,66.17,""
server_6,21:17:10,21:17:40,60.83,53.57,""
server_6,21:17:20,21:17:50,61.34,34.25,""
server_6,21:17:30,21:18:00,61.0,34.66,""
server_6,21:17:40,21:18:10,41.25,45.68,""
server_6,21:17:50,21:18:20,36.0,57.39,""
server_6,21:18:00,21:18:30,35.57,54.63,""
server_6,21:18:10,21:18:40,48.73,47.89,""
server_6,21:18:20,21:18:50,51.27,41.14,""
server_6,21:18:30,21:19:00,42.46,44.42,""
server_6,21:18:40,21:19:10,25.57,60.47,""
server_6,21:18:50,21:19:20,32.09,74.22,""
server_6,21:19:00,21:19:30,45.06,74.19,""
server_6,21:19:10,21:19:40,59.32,55.07,""
server_6,21:19:20,21:19:50,48.77,45.75,""
server_6,21:19:30,21:20:00,60.58,28.74,""
server_6,21:19:40,21:20:10,67.14,36.61,""
server_6,21:19:50,21:20:20,62.6,45.7,""
server_6,21:20:00,21:20:30,51.32,61.01,""
server_6,21:20:10,21:20:40,39.22,53.46,""
server_6,21:20:20,21:20:50,31.63,60.11,""
server_6,21:20:30,21:21:00,42.86,71.45,""
server_6,21:20:40,21:21:10,52.2,78.63,Memory saturation suspected
server_6,21:20:50,21:21:20,58.61,73.18,""
server_6,21:21:00,21:21:30,43.46,61.26,""
server_6,21:21:10,21:21:40,49.17,50.49,""
server_6,21:21:20,21:21:50,53.36,52.43,""
server_6,21:21:30,21:22:00,66.86,39.75,""
server_6,21:21:40,21:22:10,58.37,46.49,""
server_6,21:21:50,21:22:20,66.82,40.56,""
server_6,21:22:00,21:22:30,53.81,60.43,""
server_6,21:22:10,21:22:40,62.32,56.89,""
server_6,21:22:20,21:22:50,65.18,58.28,""
server_6,21:22:30,21:23:00,67.65,55.98,""
server_6,21:22:40,21:23:10,61.06,65.72,""
server_6,21:22:50,21:23:20,63.29,57.59,""
server_6,21:23:00,21:23:30,67.86,46.27,""
server_6,21:23:10,21:23:40,72.99,52.76,""
server_6,21:23:20,21:23:50,61.2,67.63,""
server_6,21:23:30,21:24:00,56.19,72.73,""
server_6,21:23:40,21:24:10,50.37,62.26,""
server_6,21:23:50,21:24:20,41.1,53.07,""
server_6,21:24:00,21:24:30,34.13,46.32,""
server_6,21:24:10,21:24:40,43.77,36.33,""
server_6,21:24:20,21:24:50,69.14,36.22,""
server_6,21:24:30,21:25:00,73.5,45.28,""
server_6,21:24:40,21:25:10,64.9,55.18,""
server_6,21:24:50,21:25:20,42.73,60.96,""
server_6,21:25:00,21:25:30,46.16,69.02,""
server_6,21:25:10,21:25:40,52.54,60.66,""
server_6,21:25:20,21:25:50,64.19,55.67,""
server_6,21:25:30,21:26:00,68.22,43.58,""
server_6,21:25:40,21:26:10,60.8,43.65,""
server_6,21:25:50,21:26:20,55.59,41.86,""
server_6,21:26:00,21:26:30,58.18,56.4,""
server_6,21:26:10,21:26:40,55.95,62.19,""
server_6,21:26:20,21:26:50,44.46,74.97,Memory saturation suspected
server_6,21:26:30,21:27:00,31.57,60.16,""
server_6,21:26:40,21:27:10,23.48,53.85,""
server_6,21:26:50,21:27:20,34.21,43.43,""
server_6,21:27:00,21:27:30,28.77,61.25,""
server_6,21:27:10,21:27:40,33.6,66.03,""
server_6,21:27:20,21:27:50,46.62,67.12,""
server_6,21:27:30,21:28:00,60.17,54.38,""
server_6,21:27:40,21:28:10,56.79,60.98,""
server_6,21:27:50,21:28:20,42.56,52.71,""
server_6,21:28:00,21:28:30,36.32,48.94,""
server_6,21:28:10,21:28:40,49.36,52.08,""
server_6,21:28:20,21:28:50,58.06,59.24,""
server_6,21:28:30,21:29:00,69.46,72.46,""
server_6,21:28:40,21:29:10,68.47,65.47,""
server_6,21:28:50,21:29:20,70.97,57.54,""
server_6,21:29:00,21:29:30,63.13,44.61,""
server_6,21:29:10,21:29:40,55.84,44.4,""
server_6,21:29:20,21:29:50,55.45,58.72,""
server_6,21:29:30,21:30:00,52.98,61.55,""
server_6,21:29:40,21:30:10,57.5,55.27,""
server_6,21:29:50,21:30:20,50.13,61.57,""
server_6,21:30:00,21:30:30,51.24,64.74,""
server_6,21:30:10,21:30:40,39.34,74.41,Memory saturation suspected
server_6,21:30:20,21:30:50,43.96,61.9,""
server_6,21:30:30,21:31:00,44.9,53.66,""
server_6,21:30:40,21:31:10,68.4,40.15,""
server_6,21:30:50,21:31:20,64.0,38.14,""
server_6,21:31:00,21:31:30,58.66,37.67,""
server_6,21:31:10,21:31:40,45.84,62.24,""
server_6,21:31:20,21:31:50,59.45,50.65,""
server_6,21:31:30,21:32:00,66.23,53.85,""
server_6,21:31:40,21:32:10,62.86,39.8,""
server_6,21:31:50,21:32:20,54.48,50.66,""
server_6,21:32:00,21:32:30,52.6,50.99,""
server_6,21:32:10,21:32:40,52.62,49.23,""
server_6,21:32:20,21:32:50,40.19,52.94,""
server_6,21:32:30,21:33:00,33.07,49.57,""
server_6,21:32:40,21:33:10,48.48,64.45,""
server_6,21:32:50,21:33:20,61.93,64.94,""
server_6,21:33:00,21:33:30,59.25,63.0,""
server_6,21:33:10,21:33:40,62.4,48.77,""
server_6,21:33:20,21:33:50,63.37,37.12,""
server_6,21:33:30,21:34:00,68.99,43.94,""
server_6,21:33:40,21:34:10,51.06,41.24,""
server_6,21:33:50,21:34:20,40.45,46.63,""
server_6,21:34:00,21:34:30,36.0,52.27,""
server_6,21:34:10,21:34:40,44.87,51.76,""
server_6,21:34:20,21:34:50,38.57,56.8,""
server_6,21:34:30,21:35:00,47.24,55.34,""
server_6,21:34:40,21:35:10,50.34,67.15,""
server_6,21:34:50,21:35:20,61.74,68.07,""
server_6,21:35:00,21:35:30,62.98,64.14,""
server_6,21:35:10,21:35:40,45.42,46.67,""
server_6,21:35:20,21:35:50,42.11,53.66,""
server_6,21:35:30,21:36:00,48.93,47.64,""
server_6,21:35:40,21:36:10,55.07,53.64,""
server_6,21:35:50,21:36:20,60.16,35.16,""
server_6,21:36:00,21:36:30,53.04,44.69,""
server_6,21:36:10,21:36:40,47.84,46.1,""
server_6,21:36:20,21:36:50,40.41,48.71,""
server_6,21:36:30,21:37:00,34.23,39.44,""
server_6,21:36:40,21:37:10,39.38,41.33,""
server_6,21:36:50,21:37:20,44.56,41.8,""
server_6,21:37:00,21:37:30,62.63,57.05,""
server_6,21:37:10,21:37:40,74.24,67.94,""
server_6,21:37:20,21:37:50,81.23,76.24,High CPU + Memory stress
server_6,21:37:30,21:38:00,71.33,63.53,""
server_6,21:37:40,21:38:10,63.25,54.48,""
server_6,21:37:50,21:38:20,48.29,51.06,""
server_6,21:38:00,21:38:30,40.17,53.46,""
server_6,21:38:10,21:38:40,41.38,52.82,""
server_6,21:38:20,21:38:50,56.63,49.88,""
server_6,21:38:30,21:39:00,72.28,53.88,""
server_6,21:38:40,21:39:10,75.12,44.99,""
server_6,21:38:50,21:39:20,69.49,38.37,""
server_6,21:39:00,21:39:30,47.13,45.32,""
server_6,21:39:10,21:39:40,40.88,57.04,""
server_6,21:39:20,21:39:50,39.37,63.52,""
server_6,21:39:30,21:40:00,60.23,58.24,""
server_6,21:39:40,21:40:10,58.35,48.92,""
server_6,21:39:50,21:40:20,60.69,47.51,""
server_6,21:40:00,21:40:30,50.29,46.8,""
server_6,21:40:10,21:40:40,46.14,50.17,""
server_6,21:40:20,21:40:50,50.97,58.4,""
server_6,21:40:30,21:41:00,47.51,58.93,""
server_6,21:40:40,21:41:10,50.91,69.64,""
server_6,21:40:50,21:41:20,35.11,77.57,Memory saturation suspected
server_6,21:41:00,21:41:30,43.68,74.74,Memory saturation suspected
server_6,21:41:10,21:41:40,43.7,61.94,""
server_6,21:41:20,21:41:50,48.52,47.07,""
server_6,21:41:30,21:42:00,41.1,43.17,""
server_6,21:41:40,21:42:10,46.92,48.97,""
server_6,21:41:50,21:42:20,54.53,48.65,""
server_6,21:42:00,21:42:30,60.65,52.11,""
server_6,21:42:10,21:42:40,55.55,46.11,""
server_6,21:42:20,21:42:50,57.76,59.38,""
server_6,21:42:30,21:43:00,58.3,60.89,""
server_6,21:42:40,21:43:10,51.65,54.83,""
server_6,21:42:50,21:43:20,52.61,38.07,""
server_6,21:43:00,21:43:30,50.11,32.64,""
server_6,21:43:10,21:43:40,71.93,31.33,""
server_6,21:43:20,21:43:50,73.47,47.43,""
server_6,21:43:30,21:44:00,75.68,50.56,""
server_6,21:43:40,21:44:10,65.53,63.38,""
server_6,21:43:50,21:44:20,48.89,61.97,""
server_6,21:44:00,21:44:30,47.54,55.24,""
server_6,21:44:10,21:44:40,42.57,54.46,""
server_6,21:44:20,21:44:50,53.5,39.34,""
server_6,21:44:30,21:45:00,40.92,46.08,""
server_6,21:44:40,21:45:10,36.69,43.07,""
server_6,21:44:50,21:45:20,35.2,50.74,""
server_6,21:45:00,21:45:30,42.72,41.06,""
server_6,21:45:10,21:45:40,44.31,57.32,""
server_6,21:45:20,21:45:50,56.09,57.8,""
server_6,21:45:30,21:46:00,55.5,64.9,""
server_6,21:45:40,21:46:10,51.17,45.57,""
server_6,21:45:50,21:46:20,41.98,45.52,""
server_6,21:46:00,21:46:30,46.87,48.39,""
server_6,21:46:10,21:46:40,46.54,57.24,""
server_6,21:46:20,21:46:50,37.29,54.69,""
server_6,21:46:30,21:47:00,44.66,43.1,""
server_6,21:46:40,21:47:10,50.41,40.57,""
server_6,21:46:50,21:47:20,51.43,38.07,""
server_6,21:47:00,21:47:30,38.87,44.46,""
server_6,21:47:10,21:47:40,43.72,47.93,""
server_6,21:47:20,21:47:50,50.88,51.42,""
server_6,21:47:30,21:48:00,54.72,51.93,""
server_6,21:47:40,21:48:10,55.63,52.36,""
server_6,21:47:50,21:48:20,43.03,55.79,""
server_6,21:48:00,21:48:30,44.94,46.68,""
server_6,21:48:10,21:48:40,44.18,44.12,""
server_6,21:48:20,21:48:50,42.59,45.27,""
server_6,21:48:30,21:49:00,44.57,62.48,""
server_6,21:48:40,21:49:10,44.45,60.1,""
server_6,21:48:50,21:49:20,51.42,50.96,""
server_6,21:49:00,21:49:30,41.85,55.41,""
server_6,21:49:10,21:49:40,52.23,49.58,""
server_6,21:49:20,21:49:50,59.36,56.5,""
server_6,21:49:30,21:50:00,64.81,46.7,""
server_6,21:49:40,21:50:10,55.51,59.07,""
server_6,21:49:50,21:50:20,65.64,43.33,""
server_6,21:50:00,21:50:30,76.6,47.84,CPU spike suspected
server_6,21:50:10,21:50:40,68.54,36.9,""
server_6,21:50:20,21:50:50,56.62,55.0,""
server_6,21:50:30,21:51:00,44.61,49.27,""
server_6,21:50:40,21:51:10,44.6,55.7,""
server_6,21:50:50,21:51:20,50.85,43.4,""
server_6,21:51:00,21:51:30,43.33,43.7,""
server_6,21:51:10,21:51:40,54.2,41.31,""
server_6,21:51:20,21:51:50,45.99,45.16,""
server_6,21:51:30,21:52:00,51.28,52.66,""
server_6,21:51:40,21:52:10,53.05,60.27,""
server_6,21:51:50,21:52:20,68.13,51.73,""
server_6,21:52:00,21:52:30,63.65,42.76,""
server_6,21:52:10,21:52:40,49.56,47.62,""
server_6,21:52:20,21:52:50,33.69,66.78,""
server_6,21:52:30,21:53:00,34.88,64.82,""
server_6,21:52:40,21:53:10,53.24,59.44,""
server_6,21:52:50,21:53:20,54.07,54.24,""
server_6,21:53:00,21:53:30,67.92,48.41,""
server_6,21:53:10,21:53:40,52.93,41.26,""
server_6,21:53:20,21:53:50,61.51,47.15,""
server_6,21:53:30,21:54:00,54.33,54.93,""
server_6,21:53:40,21:54:10,60.42,67.88,""
server_6,21:53:50,21:54:20,61.11,67.38,""
server_6,21:54:00,21:54:30,62.37,69.83,""
server_6,21:54:10,21:54:40,63.46,52.0,""
server_6,21:54:20,21:54:50,62.09,58.89,""
server_6,21:54:30,21:55:00,66.2,62.66,""
server_6,21:54:40,21:55:10,59.06,74.5,Memory saturation suspected
server_6,21:54:50,21:55:20,47.39,57.17,""
server_6,21:55:00,21:55:30,50.22,46.13,""
server_6,21:55:10,21:55:40,59.42,51.33,""
server_6,21:55:20,21:55:50,63.35,62.78,""
server_6,21:55:30,21:56:00,52.24,62.69,""
server_6,21:55:40,21:56:10,44.46,52.71,""
server_6,21:55:50,21:56:20,53.7,55.03,""
server_6,21:56:00,21:56:30,57.83,59.94,""
server_6,21:56:10,21:56:40,67.47,66.02,""
server_6,21:56:20,21:56:50,57.84,68.73,""
server_6,21:56:30,21:57:00,60.19,74.73,Memory saturation suspected
server_6,21:56:40,21:57:10,45.43,76.12,Memory saturation suspected
server_6,21:56:50,21:57:20,43.99,58.44,""
server_6,21:57:00,21:57:30,37.2,64.86,""
server_6,21:57:10,21:57:40,58.56,44.06,""
server_6,21:57:20,21:57:50,67.97,47.46,""
server_6,21:57:30,21:58:00,74.79,34.95,""
server_6,21:57:40,21:58:10,56.93,53.74,""
server_6,21:57:50,21:58:20,52.96,58.38,""
server_6,21:58:00,21:58:30,55.96,54.02,""
server_6,21:58:10,21:58:40,65.48,38.32,""
server_6,21:58:20,21:58:50,60.06,31.16,""
server_6,21:58:30,21:59:00,59.08,47.9,""
server_6,21:58:40,21:59:10,53.67,56.06,""
server_6,21:58:50,21:59:20,51.78,62.5,""
server_6,21:59:00,21:59:30,45.17,55.82,""
server_6,21:59:10,21:59:40,53.1,51.56,""
server_6,21:59:20,21:59:50,55.04,49.58,""
server_6,21:59:30,22:00:00,58.93,53.07,""
server_6,21:59:40,22:00:10,47.82,52.54,""
server_6,21:59:50,22:00:20,58.8,60.56,""
server_6,22:00:00,22:00:30,59.58,67.07,""
server_6,22:00:10,22:00:40,64.1,72.57,""
server_6,22:00:20,22:00:50,68.32,67.27,""
server_6,22:00:30,22:01:00,66.66,53.48,""
server_6,22:00:40,22:01:10,56.76,60.86,""
server_6,22:00:50,22:01:20,33.79,53.33,""
server_6,22:01:00,22:01:30,29.27,64.39,""
server_6,22:01:10,22:01:40,41.27,47.15,""
server_6,22:01:20,22:01:50,41.86,54.12,""
server_6,22:01:30,22:02:00,47.05,36.78,""
server_6,22:01:40,22:02:10,46.46,38.92,""
server_6,22:01:50,22:02:20,56.46,37.71,""
server_6,22:02:00,22:02:30,54.87,44.92,""
server_6,22:02:10,22:02:40,53.3,55.26,""
server_6,22:02:20,22:02:50,54.69,49.89,""
server_6,22:02:30,22:03:00,45.1,57.59,""
server_6,22:02:40,22:03:10,39.14,46.57,""
server_6,22:02:50,22:03:20,30.25,48.28,""
server_6,22:03:00,22:03:30,44.47,47.69,""
server_6,22:03:10,22:03:40,46.55,49.53,""
server_6,22:03:20,22:03:50,54.68,49.97,""
server_6,22:03:30,22:04:00,48.03,52.73,""
server_6,22:03:40,22:04:10,45.26,53.93,""
server_6,22:03:50,22:04:20,37.21,61.74,""
server_6,22:04:00,22:04:30,38.63,50.01,""
server_6,22:04:10,22:04:40,44.52,51.41,""
server_6,22:04:20,22:04:50,59.64,56.32,""
server_6,22:04:30,22:05:00,52.15,53.72,""
server_6,22:04:40,22:05:10,45.78,56.13,""
server_6,22:04:50,22:05:20,38.55,47.36,""
server_6,22:05:00,22:05:30,41.92,49.8,""
server_6,22:05:10,22:05:40,39.68,47.61,""
server_6,22:05:20,22:05:50,42.94,37.27,""
server_6,22:05:30,22:06:00,43.76,37.31,""
server_6,22:05:40,22:06:10,62.8,29.87,""
server_6,22:05:50,22:06:20,65.53,29.15,""
server_6,22:06:00,22:06:30,62.21,26.66,""
server_6,22:06:10,22:06:40,50.29,35.16,""
server_6,22:06:20,22:06:50,34.98,47.57,""
server_6,22:06:30,22:07:00,45.76,51.58,""
server_6,22:06:40,22:07:10,52.78,60.98,""
server_6,22:06:50,22:07:20,63.46,59.78,""
server_6,22:07:00,22:07:30,65.76,55.8,""
server_6,22:07:10,22:07:40,61.45,47.27,""
server_6,22:07:20,22:07:50,55.01,41.33,""
server_6,22:07:30,22:08:00,58.8,58.48,""
server_6,22:07:40,22:08:10,64.2,58.13,""
