server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_7,20:56:10,20:56:40,4784.58,1661.71,Disk thrash suspected
server_7,20:56:20,20:56:50,4784.58,1563.35,Disk thrash suspected
server_7,20:56:30,20:57:00,4784.58,1563.35,Disk thrash suspected
server_7,20:56:40,20:57:10,985.02,4224.1,Disk thrash suspected
server_7,20:56:50,20:57:20,7751.93,4224.1,Network flood + Disk thrash suspected
server_7,20:57:00,20:57:30,7751.93,4224.1,Network flood + Disk thrash suspected
server_7,20:57:10,20:57:40,7751.93,1289.46,Network flood + Disk thrash suspected
server_7,20:57:20,20:57:50,6325.3,6780.25,Disk thrash suspected
server_7,20:57:30,20:58:00,1502.52,6780.25,Disk thrash suspected
server_7,20:57:40,20:58:10,1125.53,8517.16,Disk thrash suspected
server_7,20:57:50,20:58:20,1125.53,8517.16,Disk thrash suspected
server_7,20:58:00,20:58:30,1125.53,8517.16,Disk thrash suspected
server_7,20:58:10,20:58:40,697.65,46.69,""
server_7,20:58:20,20:58:50,1666.32,1513.99,Disk thrash suspected
server_7,20:58:30,20:59:00,1666.32,1513.99,Disk thrash suspected
server_7,20:58:40,20:59:10,1666.32,1513.99,Disk thrash suspected
server_7,20:58:50,20:59:20,900.49,8978.22,Disk thrash suspected
server_7,20:59:00,20:59:30,900.49,8978.22,Disk thrash suspected
server_7,20:59:10,20:59:40,901.51,8978.22,Disk thrash suspected
server_7,20:59:20,20:59:50,2882.29,6099.91,Disk thrash suspected
server_7,20:59:30,21:00:00,2882.29,4251.34,Disk thrash suspected
server_7,20:59:40,21:00:10,2882.29,3366.31,Disk thrash suspected
server_7,20:59:50,21:00:20,2279.8,3366.31,Disk thrash suspected
server_7,21:00:00,21:00:30,2279.8,3366.31,Disk thrash suspected
server_7,21:00:10,21:00:40,2279.8,1357.24,Disk thrash suspected
server_7,21:00:20,21:00:50,983.97,78.33,""
server_7,21:00:30,21:01:00,18867.97,78.33,Possible DDoS
server_7,21:00:40,21:01:10,18867.97,6198.53,Network flood + Disk thrash suspected
server_7,21:00:50,21:01:20,18867.97,6198.53,Network flood + Disk thrash suspected
server_7,21:01:00,21:01:30,625.7,6198.53,Disk thrash suspected
server_7,21:01:10,21:01:40,625.7,9405.79,Disk thrash suspected
server_7,21:01:20,21:01:50,14335.35,9405.79,Network flood + Disk thrash suspected
server_7,21:01:30,21:02:00,14335.35,9405.79,Network flood + Disk thrash suspected
server_7,21:01:40,21:02:10,14335.35,186.85,Possible DDoS
server_7,21:01:50,21:02:20,6113.72,1761.79,Disk thrash suspected
server_7,21:02:00,21:02:30,6113.72,1761.79,Disk thrash suspected
server_7,21:02:10,21:02:40,2143.08,6861.06,Disk thrash suspected
server_7,21:02:20,21:02:50,627.62,6861.06,Disk thrash suspected
server_7,21:02:30,21:03:00,967.21,6861.06,Disk thrash suspected
server_7,21:02:40,21:03:10,2965.74,790.36,""
server_7,21:02:50,21:03:20,2965.74,790.36,""
server_7,21:03:00,21:03:30,2965.74,790.36,""
server_7,21:03:10,21:03:40,10349.5,188.37,Possible DDoS
server_7,21:03:20,21:03:50,10349.5,188.37,Possible DDoS
server_7,21:03:30,21:04:00,10349.5,4524.65,Network flood + Disk thrash suspected
server_7,21:03:40,21:04:10,6870.85,4524.65,Network flood + Disk thrash suspected
server_7,21:03:50,21:04:20,801.28,4524.65,Disk thrash suspected
server_7,21:04:00,21:04:30,9759.83,105.63,Possible DDoS
server_7,21:04:10,21:04:40,17350.44,105.63,Possible DDoS
server_7,21:04:20,21:04:50,17350.44,4111.1,Network flood + Disk thrash suspected
server_7,21:04:30,21:05:00,17350.44,4111.1,Network flood + Disk thrash suspected
server_7,21:04:40,21:05:10,825.9,4111.1,Disk thrash suspected
server_7,21:04:50,21:05:20,825.9,7563.49,Disk thrash suspected
server_7,21:05:00,21:05:30,2471.14,7563.49,Disk thrash suspected
server_7,21:05:10,21:05:40,2471.14,7563.49,Disk thrash suspected
server_7,21:05:20,21:05:50,2471.14,7980.97,Disk thrash suspected
server_7,21:05:30,21:06:00,529.39,7980.97,Disk thrash suspected
server_7,21:05:40,21:06:10,976.99,7980.97,Disk thrash suspected
server_7,21:05:50,21:06:20,976.99,7471.33,Disk thrash suspected
server_7,21:06:00,21:06:30,976.99,173.18,""
server_7,21:06:10,21:06:40,638.14,3630.01,Disk thrash suspected
server_7,21:06:20,21:06:50,638.14,8300.48,Disk thrash suspected
server_7,21:06:30,21:07:00,451.75,8300.48,Disk thrash suspected
server_7,21:06:40,21:07:10,451.75,8300.48,Disk thrash suspected
server_7,21:06:50,21:07:20,9655.57,7588.65,Network flood + Disk thrash suspected
server_7,21:07:00,21:07:30,9655.57,148.24,Possible DDoS
server_7,21:07:10,21:07:40,14734.22,148.24,Possible DDoS
server_7,21:07:20,21:07:50,17463.11,107.37,Possible DDoS
server_7,21:07:30,21:08:00,17463.11,107.37,Possible DDoS
server_7,21:07:40,21:08:10,17463.11,4426.84,Network flood + Disk thrash suspected
server_7,21:07:50,21:08:20,957.62,4426.84,Disk thrash suspected
server_7,21:08:00,21:08:30,957.62,6262.25,Disk thrash suspected
server_7,21:08:10,21:08:40,1061.28,6262.25,Disk thrash suspected
server_7,21:08:20,21:08:50,1061.28,6262.25,Disk thrash suspected
server_7,21:08:30,21:09:00,3855.89,1463.33,Disk thrash suspected
server_7,21:08:40,21:09:10,3855.89,1463.33,Disk thrash suspected
server_7,21:08:50,21:09:20,3855.89,1463.33,Disk thrash suspected
server_7,21:09:00,21:09:30,3362.2,4292.71,Disk thrash suspected
server_7,21:09:10,21:09:40,3362.2,4292.71,Disk thrash suspected
server_7,21:09:20,21:09:50,864.34,4292.71,Disk thrash suspected
server_7,21:09:30,21:10:00,922.34,141.67,""
server_7,21:09:40,21:10:10,17963.27,94.54,Possible DDoS
server_7,21:09:50,21:10:20,17963.27,94.54,Possible DDoS
server_7,21:10:00,21:10:30,17963.27,182.17,Possible DDoS
server_7,21:10:10,21:10:40,914.65,182.17,""
server_7,21:10:20,21:10:50,914.65,182.17,""
server_7,21:10:30,21:11:00,4252.1,3086.28,Disk thrash suspected
server_7,21:10:40,21:11:10,9950.9,3086.28,Network flood + Disk thrash suspected
server_7,21:10:50,21:11:20,9950.9,3086.28,Network flood + Disk thrash suspected
server_7,21:11:00,21:11:30,9950.9,142.76,Possible DDoS
server_7,21:11:10,21:11:40,1056.35,142.76,""
server_7,21:11:20,21:11:50,9774.57,142.76,Possible DDoS
server_7,21:11:30,21:12:00,9774.57,842.25,Possible DDoS
server_7,21:11:40,21:12:10,9774.57,842.25,Possible DDoS
server_7,21:11:50,21:12:20,1909.4,842.25,""
server_7,21:12:00,21:12:30,967.49,132.35,""
server_7,21:12:10,21:12:40,967.49,132.35,""
server_7,21:12:20,21:12:50,12304.25,122.19,Possible DDoS
server_7,21:12:30,21:13:00,12304.25,1232.97,Network flood + Disk thrash suspected
server_7,21:12:40,21:13:10,12304.25,1232.97,Network flood + Disk thrash suspected
server_7,21:12:50,21:13:20,3903.9,1232.97,Disk thrash suspected
server_7,21:13:00,21:13:30,950.49,109.03,""
server_7,21:13:10,21:13:40,950.49,109.03,""
server_7,21:13:20,21:13:50,7915.33,109.03,Possible DDoS
server_7,21:13:30,21:14:00,18607.07,1898.24,Network flood + Disk thrash suspected
server_7,21:13:40,21:14:10,18607.07,9361.97,Network flood + Disk thrash suspected
server_7,21:13:50,21:14:20,18983.68,9361.97,Network flood + Disk thrash suspected
server_7,21:14:00,21:14:30,18983.68,9361.97,Network flood + Disk thrash suspected
server_7,21:14:10,21:14:40,18983.68,1805.13,Network flood + Disk thrash suspected
server_7,21:14:20,21:14:50,15557.8,1805.13,Network flood + Disk thrash suspected
server_7,21:14:30,21:15:00,15557.8,1805.13,Network flood + Disk thrash suspected
server_7,21:14:40,21:15:10,15557.8,837.37,Possible DDoS
server_7,21:14:50,21:15:20,3062.29,1140.77,""
server_7,21:15:00,21:15:30,1362.43,7427.84,Disk thrash suspected
server_7,21:15:10,21:15:40,1362.43,7427.84,Disk thrash suspected
server_7,21:15:20,21:15:50,3268.31,7427.84,Disk thrash suspected
server_7,21:15:30,21:16:00,3268.31,1971.65,Disk thrash suspected
server_7,21:15:40,21:16:10,3268.31,1971.65,Disk thrash suspected
server_7,21:15:50,21:16:20,14990.25,7598.7,Network flood + Disk thrash suspected
server_7,21:16:00,21:16:30,14990.25,7598.7,Network flood + Disk thrash suspected
server_7,21:16:10,21:16:40,14990.25,7598.7,Network flood + Disk thrash suspected
server_7,21:16:20,21:16:50,4463.6,6184.86,Disk thrash suspected
server_7,21:16:30,21:17:00,2652.69,1870.21,Disk thrash suspected
server_7,21:16:40,21:17:10,1406.23,949.16,""
server_7,21:16:50,21:17:20,891.96,87.02,""
server_7,21:17:00,21:17:30,17488.92,1925.81,Network flood + Disk thrash suspected
server_7,21:17:10,21:17:40,17488.92,1925.81,Network flood + Disk thrash suspected
server_7,21:17:20,21:17:50,17488.92,1925.81,Network flood + Disk thrash suspected
server_7,21:17:30,21:18:00,13788.58,1160.19,Possible DDoS
server_7,21:17:40,21:18:10,13788.58,8531.39,Network flood + Disk thrash suspected
server_7,21:17:50,21:18:20,13788.58,8531.39,Network flood + Disk thrash suspected
server_7,21:18:00,21:18:30,13738.92,8531.39,Network flood + Disk thrash suspected
server_7,21:18:10,21:18:40,13738.92,8119.69,Network flood + Disk thrash suspected
server_7,21:18:20,21:18:50,17428.1,8119.69,Network flood + Disk thrash suspected
server_7,21:18:30,21:19:00,17428.1,8119.69,Network flood + Disk thrash suspected
server_7,21:18:40,21:19:10,17428.1,7832.9,Network flood + Disk thrash suspected
server_7,21:18:50,21:19:20,4363.08,7832.9,Disk thrash suspected
server_7,21:19:00,21:19:30,4363.08,4719.81,Disk thrash suspected
server_7,21:19:10,21:19:40,15558.98,4719.81,Network flood + Disk thrash suspected
server_7,21:19:20,21:19:50,15558.98,97.86,Possible DDoS
server_7,21:19:30,21:20:00,19855.43,148.63,Possible DDoS
server_7,21:19:40,21:20:10,19855.43,1111.3,Possible DDoS
server_7,21:19:50,21:20:20,19855.43,1111.3,Possible DDoS
server_7,21:20:00,21:20:30,3921.42,1111.3,""
server_7,21:20:10,21:20:40,3921.42,4922.28,Disk thrash suspected
server_7,21:20:20,21:20:50,3921.42,4922.28,Disk thrash suspected
server_7,21:20:30,21:21:00,909.14,4922.28,Disk thrash suspected
server_7,21:20:40,21:21:10,909.14,8635.09,Disk thrash suspected
server_7,21:20:50,21:21:20,6431.5,8635.09,Disk thrash suspected
server_7,21:21:00,21:21:30,6431.5,8635.09,Disk thrash suspected
server_7,21:21:10,21:21:40,14256.79,1169.52,Possible DDoS
server_7,21:21:20,21:21:50,16787.56,1169.52,Possible DDoS
server_7,21:21:30,21:22:00,16787.56,218.16,Possible DDoS
server_7,21:21:40,21:22:10,16787.56,204.35,Possible DDoS
server_7,21:21:50,21:22:20,8058.06,204.35,Possible DDoS
server_7,21:22:00,21:22:30,8058.06,143.24,Possible DDoS
server_7,21:22:10,21:22:40,8058.06,143.21,Possible DDoS
server_7,21:22:20,21:22:50,4606.86,1598.31,Disk thrash suspected
server_7,21:22:30,21:23:00,4606.86,1598.31,Disk thrash suspected
server_7,21:22:40,21:23:10,4606.86,1598.31,Disk thrash suspected
server_7,21:22:50,21:23:20,1064.13,85.93,""
server_7,21:23:00,21:23:30,4975.07,1475.56,Disk thrash suspected
server_7,21:23:10,21:23:40,17710.11,1475.56,Network flood + Disk thrash suspected
server_7,21:23:20,21:23:50,17710.11,1475.56,Network flood + Disk thrash suspected
server_7,21:23:30,21:24:00,17710.11,141.07,Possible DDoS
server_7,21:23:40,21:24:10,6023.16,9970.42,Disk thrash suspected
server_7,21:23:50,21:24:20,9073.82,9970.42,Network flood + Disk thrash suspected
server_7,21:24:00,21:24:30,9073.82,9970.42,Network flood + Disk thrash suspected
server_7,21:24:10,21:24:40,9073.82,1929.49,Network flood + Disk thrash suspected
server_7,21:24:20,21:24:50,884.51,141.84,""
server_7,21:24:30,21:25:00,777.38,141.84,""
server_7,21:24:40,21:25:10,8707.06,5154.47,Network flood + Disk thrash suspected
server_7,21:24:50,21:25:20,8707.06,5154.47,Network flood + Disk thrash suspected
server_7,21:25:00,21:25:30,8707.06,5154.47,Network flood + Disk thrash suspected
server_7,21:25:10,21:25:40,13227.69,178.66,Possible DDoS
server_7,21:25:20,21:25:50,13227.69,1763.24,Network flood + Disk thrash suspected
server_7,21:25:30,21:26:00,13227.69,1763.24,Network flood + Disk thrash suspected
server_7,21:25:40,21:26:10,3585.35,1763.24,Disk thrash suspected
server_7,21:25:50,21:26:20,683.02,82.52,""
server_7,21:26:00,21:26:30,4011.59,821.48,""
server_7,21:26:10,21:26:40,16236.51,821.48,Possible DDoS
server_7,21:26:20,21:26:50,16236.51,883.56,Possible DDoS
server_7,21:26:30,21:27:00,16236.51,883.56,Possible DDoS
server_7,21:26:40,21:27:10,7596.05,1736.88,Network flood + Disk thrash suspected
server_7,21:26:50,21:27:20,7596.05,3983.13,Network flood + Disk thrash suspected
server_7,21:27:00,21:27:30,3747.83,3983.13,Disk thrash suspected
server_7,21:27:10,21:27:40,5768.32,3983.13,Disk thrash suspected
server_7,21:27:20,21:27:50,11016.74,3274.76,Network flood + Disk thrash suspected
server_7,21:27:30,21:28:00,11016.74,1701.01,Network flood + Disk thrash suspected
server_7,21:27:40,21:28:10,11016.74,1701.01,Network flood + Disk thrash suspected
server_7,21:27:50,21:28:20,3688.15,5807.73,Disk thrash suspected
server_7,21:28:00,21:28:30,6075.45,5807.73,Disk thrash suspected
server_7,21:28:10,21:28:40,6075.45,7635.09,Disk thrash suspected
server_7,21:28:20,21:28:50,6075.45,7635.09,Disk thrash suspected
server_7,21:28:30,21:29:00,727.34,7635.09,Disk thrash suspected
server_7,21:28:40,21:29:10,12950.96,5316.4,Network flood + Disk thrash suspected
server_7,21:28:50,21:29:20,12950.96,5316.4,Network flood + Disk thrash suspected
server_7,21:29:00,21:29:30,12950.96,5137.54,Network flood + Disk thrash suspected
server_7,21:29:10,21:29:40,2750.15,5137.54,Disk thrash suspected
server_7,21:29:20,21:29:50,574.33,5137.54,Disk thrash suspected
server_7,21:29:30,21:30:00,3001.89,1397.54,Disk thrash suspected
server_7,21:29:40,21:30:10,3001.89,1397.54,Disk thrash suspected
server_7,21:29:50,21:30:20,3001.89,1397.54,Disk thrash suspected
server_7,21:30:00,21:30:30,11576.76,1443.17,Network flood + Disk thrash suspected
server_7,21:30:10,21:30:40,11576.76,1443.17,Network flood + Disk thrash suspected
server_7,21:30:20,21:30:50,11576.76,1443.17,Network flood + Disk thrash suspected
server_7,21:30:30,21:31:00,969.13,88.09,""
server_7,21:30:40,21:31:10,16501.15,88.09,Possible DDoS
server_7,21:30:50,21:31:20,16501.15,7060.5,Network flood + Disk thrash suspected
server_7,21:31:00,21:31:30,16501.15,7060.5,Network flood + Disk thrash suspected
server_7,21:31:10,21:31:40,735.2,7060.5,Disk thrash suspected
server_7,21:31:20,21:31:50,735.2,5299.29,Disk thrash suspected
server_7,21:31:30,21:32:00,8795.66,174.85,Possible DDoS
server_7,21:31:40,21:32:10,8795.66,174.85,Possible DDoS
server_7,21:31:50,21:32:20,8795.66,174.85,Possible DDoS
server_7,21:32:00,21:32:30,957.76,7001.8,Disk thrash suspected
server_7,21:32:10,21:32:40,7113.07,7001.8,Network flood + Disk thrash suspected
server_7,21:32:20,21:32:50,7113.07,7001.8,Network flood + Disk thrash suspected
server_7,21:32:30,21:33:00,7113.07,1257.17,Network flood + Disk thrash suspected
server_7,21:32:40,21:33:10,3413.6,1257.17,Disk thrash suspected
server_7,21:32:50,21:33:20,950.96,172.95,""
server_7,21:33:00,21:33:30,950.96,123.77,""
server_7,21:33:10,21:33:40,10119.05,9411.48,Network flood + Disk thrash suspected
server_7,21:33:20,21:33:50,18721.58,9411.48,Network flood + Disk thrash suspected
server_7,21:33:30,21:34:00,18721.58,9411.48,Network flood + Disk thrash suspected
server_7,21:33:40,21:34:10,18721.58,8619.47,Network flood + Disk thrash suspected
server_7,21:33:50,21:34:20,4232.38,8619.47,Disk thrash suspected
server_7,21:34:00,21:34:30,4232.38,1125.26,""
server_7,21:34:10,21:34:40,2773.29,720.21,""
server_7,21:34:20,21:34:50,2773.29,8787.88,Disk thrash suspected
server_7,21:34:30,21:35:00,12392.89,8787.88,Network flood + Disk thrash suspected
server_7,21:34:40,21:35:10,12392.89,8787.88,Network flood + Disk thrash suspected
server_7,21:34:50,21:35:20,12392.89,579.9,Possible DDoS
server_7,21:35:00,21:35:30,967.09,93.97,""
server_7,21:35:10,21:35:40,967.09,93.97,""
server_7,21:35:20,21:35:50,9599.52,109.94,Possible DDoS
server_7,21:35:30,21:36:00,11914.71,109.94,Possible DDoS
server_7,21:35:40,21:36:10,11914.71,1636.23,Network flood + Disk thrash suspected
server_7,21:35:50,21:36:20,11914.71,1636.23,Network flood + Disk thrash suspected
server_7,21:36:00,21:36:30,3987.7,1636.23,Disk thrash suspected
server_7,21:36:10,21:36:40,3987.7,3121.06,Disk thrash suspected
server_7,21:36:20,21:36:50,619.43,3121.06,Disk thrash suspected
server_7,21:36:30,21:37:00,3114.87,3936.61,Disk thrash suspected
server_7,21:36:40,21:37:10,3114.87,3936.61,Disk thrash suspected
server_7,21:36:50,21:37:20,3114.87,3936.61,Disk thrash suspected
server_7,21:37:00,21:37:30,869.52,126.91,""
server_7,21:37:10,21:37:40,869.52,108.38,""
server_7,21:37:20,21:37:50,6965.56,8865.74,Network flood + Disk thrash suspected
server_7,21:37:30,21:38:00,17504.51,8865.74,Network flood + Disk thrash suspected
server_7,21:37:40,21:38:10,17504.51,8865.74,Network flood + Disk thrash suspected
server_7,21:37:50,21:38:20,17504.51,4913.42,Network flood + Disk thrash suspected
server_7,21:38:00,21:38:30,3052.14,1723.43,Disk thrash suspected
server_7,21:38:10,21:38:40,4620.97,1723.43,Disk thrash suspected
server_7,21:38:20,21:38:50,4620.97,1723.43,Disk thrash suspected
server_7,21:38:30,21:39:00,5524.69,1553.79,Disk thrash suspected
server_7,21:38:40,21:39:10,5524.69,975.51,""
server_7,21:38:50,21:39:20,11068.26,4870.75,Network flood + Disk thrash suspected
server_7,21:39:00,21:39:30,11068.26,4870.75,Network flood + Disk thrash suspected
server_7,21:39:10,21:39:40,11068.26,4870.75,Network flood + Disk thrash suspected
server_7,21:39:20,21:39:50,991.02,81.92,""
server_7,21:39:30,21:40:00,5024.31,9160.4,Disk thrash suspected
server_7,21:39:40,21:40:10,5024.31,9160.4,Disk thrash suspected
server_7,21:39:50,21:40:20,5024.31,9160.4,Disk thrash suspected
server_7,21:40:00,21:40:30,19508.19,1113.56,Possible DDoS
server_7,21:40:10,21:40:40,19508.19,1113.56,Possible DDoS
server_7,21:40:20,21:40:50,19508.19,1078.91,Possible DDoS
server_7,21:40:30,21:41:00,4096.21,1078.91,""
server_7,21:40:40,21:41:10,17016.25,720.98,Possible DDoS
server_7,21:40:50,21:41:20,17016.25,176.72,Possible DDoS
server_7,21:41:00,21:41:30,17016.25,176.72,Possible DDoS
server_7,21:41:10,21:41:40,9863.08,166.84,Possible DDoS
server_7,21:41:20,21:41:50,9863.08,166.84,Possible DDoS
server_7,21:41:30,21:42:00,9863.08,1586.01,Network flood + Disk thrash suspected
server_7,21:41:40,21:42:10,18751.48,1586.01,Network flood + Disk thrash suspected
server_7,21:41:50,21:42:20,18751.48,1586.01,Network flood + Disk thrash suspected
server_7,21:42:00,21:42:30,18751.48,192.8,Possible DDoS
server_7,21:42:10,21:42:40,645.64,79.18,""
server_7,21:42:20,21:42:50,337.03,4658.83,Disk thrash suspected
server_7,21:42:30,21:43:00,637.2,4658.83,Disk thrash suspected
server_7,21:42:40,21:43:10,18744.61,4658.83,Network flood + Disk thrash suspected
server_7,21:42:50,21:43:20,18744.61,115.57,Possible DDoS
server_7,21:43:00,21:43:30,18744.61,115.57,Possible DDoS
server_7,21:43:10,21:43:40,901.55,6016.55,Disk thrash suspected
server_7,21:43:20,21:43:50,963.79,6016.55,Disk thrash suspected
server_7,21:43:30,21:44:00,963.79,6016.55,Disk thrash suspected
server_7,21:43:40,21:44:10,963.79,3716.14,Disk thrash suspected
server_7,21:43:50,21:44:20,915.24,8008.41,Disk thrash suspected
server_7,21:44:00,21:44:30,1935.74,8008.41,Disk thrash suspected
server_7,21:44:10,21:44:40,1935.74,8008.41,Disk thrash suspected
server_7,21:44:20,21:44:50,4157.41,3130.88,Disk thrash suspected
server_7,21:44:30,21:45:00,4157.41,3130.88,Disk thrash suspected
server_7,21:44:40,21:45:10,17914.25,3130.88,Network flood + Disk thrash suspected
server_7,21:44:50,21:45:20,17914.25,107.68,Possible DDoS
server_7,21:45:00,21:45:30,17914.25,150.18,Possible DDoS
server_7,21:45:10,21:45:40,11164.57,150.18,Possible DDoS
server_7,21:45:20,21:45:50,11164.57,153.84,Possible DDoS
server_7,21:45:30,21:46:00,8762.17,1270.94,Network flood + Disk thrash suspected
server_7,21:45:40,21:46:10,8762.17,1631.08,Network flood + Disk thrash suspected
server_7,21:45:50,21:46:20,6595.04,1631.08,Network flood + Disk thrash suspected
server_7,21:46:00,21:46:30,6595.04,1631.08,Network flood + Disk thrash suspected
server_7,21:46:10,21:46:40,11198.57,140.51,Possible DDoS
server_7,21:46:20,21:46:50,11198.57,147.74,Possible DDoS
server_7,21:46:30,21:47:00,11198.57,9708.85,Network flood + Disk thrash suspected
server_7,21:46:40,21:47:10,1135.85,9708.85,Disk thrash suspected
server_7,21:46:50,21:47:20,874.67,9708.85,Disk thrash suspected
server_7,21:47:00,21:47:30,6834.96,4184.47,Network flood + Disk thrash suspected
server_7,21:47:10,21:47:40,6834.96,4184.47,Network flood + Disk thrash suspected
server_7,21:47:20,21:47:50,6834.96,1198.75,Network flood + Disk thrash suspected
server_7,21:47:30,21:48:00,1669.8,1198.75,Disk thrash suspected
server_7,21:47:40,21:48:10,1669.8,1198.75,Disk thrash suspected
server_7,21:47:50,21:48:20,1002.88,121.57,""
server_7,21:48:00,21:48:30,1002.88,121.57,""
server_7,21:48:10,21:48:40,1002.88,9847.7,Disk thrash suspected
server_7,21:48:20,21:48:50,1302.47,9847.7,Disk thrash suspected
server_7,21:48:30,21:49:00,1302.47,9847.7,Disk thrash suspected
server_7,21:48:40,21:49:10,1302.47,7503.22,Disk thrash suspected
server_7,21:48:50,21:49:20,897.55,7503.22,Disk thrash suspected
server_7,21:49:00,21:49:30,897.55,159.84,""
server_7,21:49:10,21:49:40,1015.81,6693.49,Disk thrash suspected
server_7,21:49:20,21:49:50,1015.81,6693.49,Disk thrash suspected
server_7,21:49:30,21:50:00,6309.88,6693.49,Disk thrash suspected
server_7,21:49:40,21:50:10,17838.04,953.16,Possible DDoS
server_7,21:49:50,21:50:20,17838.04,953.16,Possible DDoS
server_7,21:50:00,21:50:30,17838.04,68.26,Possible DDoS
server_7,21:50:10,21:50:40,5287.86,1160.34,""
server_7,21:50:20,21:50:50,5287.86,1160.34,""
server_7,21:50:30,21:51:00,2897.07,1160.34,""
server_7,21:50:40,21:51:10,1039.8,129.07,""
server_7,21:50:50,21:51:20,1039.8,129.07,""
server_7,21:51:00,21:51:30,14635.35,180.93,Possible DDoS
server_7,21:51:10,21:51:40,19226.35,180.93,Possible DDoS
server_7,21:51:20,21:51:50,19226.35,180.93,Possible DDoS
server_7,21:51:30,21:52:00,19226.35,1112.16,Possible DDoS
server_7,21:51:40,21:52:10,4370.83,1112.16,""
server_7,21:51:50,21:52:20,4370.83,1112.16,""
server_7,21:52:00,21:52:30,509.42,5514.37,Disk thrash suspected
server_7,21:52:10,21:52:40,509.42,5514.37,Disk thrash suspected
server_7,21:52:20,21:52:50,2800.49,5514.37,Disk thrash suspected
server_7,21:52:30,21:53:00,2800.49,4064.84,Disk thrash suspected
server_7,21:52:40,21:53:10,2800.49,4064.84,Disk thrash suspected
server_7,21:52:50,21:53:20,892.21,4064.84,Disk thrash suspected
server_7,21:53:00,21:53:30,986.26,157.16,""
server_7,21:53:10,21:53:40,2031.88,766.19,""
server_7,21:53:20,21:53:50,3632.66,1897.32,Disk thrash suspected
server_7,21:53:30,21:54:00,3632.66,8374.5,Disk thrash suspected
server_7,21:53:40,21:54:10,10265.37,8374.5,Network flood + Disk thrash suspected
server_7,21:53:50,21:54:20,18365.76,8374.5,Network flood + Disk thrash suspected
server_7,21:54:00,21:54:30,18365.76,1107.09,Possible DDoS
server_7,21:54:10,21:54:40,18365.76,758.08,Possible DDoS
server_7,21:54:20,21:54:50,4080.59,758.08,""
server_7,21:54:30,21:55:00,988.6,5169.53,Disk thrash suspected
server_7,21:54:40,21:55:10,3183.43,5169.53,Disk thrash suspected
server_7,21:54:50,21:55:20,3183.43,5169.53,Disk thrash suspected
server_7,21:55:00,21:55:30,3183.43,1586.49,Disk thrash suspected
server_7,21:55:10,21:55:40,960.3,89.6,""
server_7,21:55:20,21:55:50,960.3,5979.49,Disk thrash suspected
server_7,21:55:30,21:56:00,15975.03,5979.49,Network flood + Disk thrash suspected
server_7,21:55:40,21:56:10,15975.03,5979.49,Network flood + Disk thrash suspected
server_7,21:55:50,21:56:20,15975.03,157.63,Possible DDoS
server_7,21:56:00,21:56:30,7036.37,130.23,Possible DDoS
server_7,21:56:10,21:56:40,7036.37,130.23,Possible DDoS
server_7,21:56:20,21:56:50,7036.37,124.16,Possible DDoS
server_7,21:56:30,21:57:00,1033.42,113.08,""
server_7,21:56:40,21:57:10,1033.42,113.08,""
server_7,21:56:50,21:57:20,1033.42,9381.09,Disk thrash suspected
server_7,21:57:00,21:57:30,997.96,9381.09,Disk thrash suspected
server_7,21:57:10,21:57:40,997.96,9381.09,Disk thrash suspected
server_7,21:57:20,21:57:50,606.94,92.02,""
server_7,21:57:30,21:58:00,626.1,5866.55,Disk thrash suspected
server_7,21:57:40,21:58:10,729.15,5866.55,Disk thrash suspected
server_7,21:57:50,21:58:20,729.15,5866.55,Disk thrash suspected
server_7,21:58:00,21:58:30,729.15,119.0,""
server_7,21:58:10,21:58:40,921.22,97.43,""
server_7,21:58:20,21:58:50,921.22,97.43,""
server_7,21:58:30,21:59:00,4603.96,829.86,""
server_7,21:58:40,21:59:10,4603.96,829.86,""
server_7,21:58:50,21:59:20,4603.96,1048.25,""
server_7,21:59:00,21:59:30,2766.11,1048.25,""
server_7,21:59:10,21:59:40,2766.11,1048.25,""
server_7,21:59:20,21:59:50,990.88,199.82,""
server_7,21:59:30,22:00:00,990.88,5449.42,Disk thrash suspected
server_7,21:59:40,22:00:10,4152.27,5449.42,Disk thrash suspected
server_7,21:59:50,22:00:20,16698.86,5449.42,Network flood + Disk thrash suspected
server_7,22:00:00,22:00:30,16698.86,1923.62,Network flood + Disk thrash suspected
server_7,22:00:10,22:00:40,18638.43,66.61,Possible DDoS
server_7,22:00:20,22:00:50,18638.43,1200.39,Network flood + Disk thrash suspected
server_7,22:00:30,22:01:00,18638.43,1200.39,Network flood + Disk thrash suspected
server_7,22:00:40,22:01:10,10977.4,1200.39,Network flood + Disk thrash suspected
server_7,22:00:50,22:01:20,10977.4,731.6,Possible DDoS
server_7,22:01:00,22:01:30,10977.4,632.68,Possible DDoS
server_7,22:01:10,22:01:40,2261.47,3788.51,Disk thrash suspected
server_7,22:01:20,22:01:50,10989.34,3788.51,Network flood + Disk thrash suspected
server_7,22:01:30,22:02:00,10989.34,5224.86,Network flood + Disk thrash suspected
server_7,22:01:40,22:02:10,10989.34,5224.86,Network flood + Disk thrash suspected
server_7,22:01:50,22:02:20,916.18,7657.21,Disk thrash suspected
server_7,22:02:00,22:02:30,910.8,9458.97,Disk thrash suspected
server_7,22:02:10,22:02:40,910.8,9458.97,Disk thrash suspected
