ts,server_id,net_in,net_out
22:35:45,server_3,982.46,1170.82
22:35:45,server_9,607.78,692.22
22:35:45,server_5,5258.99,5463.61
22:35:45,server_6,359.28,405.46
22:35:45,server_7,171.09,206.49
22:35:45,server_4,526.56,742.01
22:35:50,server_12,915.86,862.53
22:35:50,server_19,291.64,369.63
22:35:50,server_18,89.58,90.78
22:35:50,server_17,962.81,787.91
22:35:50,server_16,860.28,613.9
22:35:50,server_15,904.02,1048.38
22:35:50,server_14,3720.05,3237.9
22:35:50,server_13,174.72,237.61
22:35:50,server_11,88.86,114.1
22:35:50,server_20,854.28,1076.51
22:35:50,server_9,944.82,942.61
22:35:50,server_1,728.2,943.36
22:35:50,server_2,124.84,115.51
22:35:50,server_3,934.46,637.38
22:35:50,server_4,157.55,222.59
22:35:50,server_10,340.88,349.6
22:35:50,server_6,579.62,747.44
22:35:50,server_7,1588.43,1486.53
22:35:50,server_8,373.33,291.25
22:35:50,server_5,588.9,497.25
22:35:55,server_11,89.5,88.17
22:35:55,server_19,177.94,166.98
22:35:55,server_18,562.17,377.83
22:35:55,server_17,729.38,519.08
22:35:55,server_16,1242.8,1242.1
22:35:55,server_15,917.8,600.88
22:35:55,server_14,120.31,159.73
22:35:55,server_13,438.47,645.2
22:35:55,server_12,179.38,110.77
22:35:55,server_20,502.74,686.15
22:35:55,server_10,380.51,359.06
22:35:55,server_8,42.23,23.07
22:35:55,server_7,12432.73,10294.29
22:35:55,server_6,912.48,1092.33
22:35:55,server_5,357.43,438.09
22:35:55,server_4,607.87,351.83
22:35:55,server_3,628.0,443.75
22:35:55,server_2,791.73,966.34
22:35:55,server_1,4576.21,4002.51
22:35:55,server_9,64.16,79.84
22:36:00,server_13,4380.46,4550.57
22:36:00,server_14,578.29,522.68
22:36:00,server_15,2081.76,2466.34
22:36:00,server_12,838.85,1202.87
22:36:00,server_17,923.22,672.01
22:36:00,server_18,913.76,1228.15
22:36:00,server_19,908.9,592.32
22:36:00,server_16,962.52,700.29
22:36:00,server_11,335.07,278.6
22:36:00,server_20,18683.43,21282.69
22:36:00,server_9,419.33,368.16
22:36:00,server_1,776.99,748.48
22:36:00,server_2,376.91,537.25
22:36:00,server_3,226.88,287.35
22:36:00,server_4,10095.57,11916.91
22:36:00,server_10,425.59,441.86
22:36:00,server_6,877.47,623.71
22:36:00,server_7,392.24,540.98
22:36:00,server_8,13032.71,12260.84
22:36:00,server_5,566.41,707.58
22:36:05,server_12,938.63,774.51
22:36:05,server_20,822.49,1174.42
22:36:05,server_19,624.87,530.48
22:36:05,server_18,76.96,80.48
22:36:05,server_17,214.87,291.13
22:36:05,server_16,1241.87,1294.55
22:36:05,server_15,123.0,173.42
22:36:05,server_14,644.52,402.67
22:36:05,server_13,943.71,626.53
22:36:05,server_11,338.84,173.88
22:36:05,server_10,13688.45,11437.79
22:36:05,server_9,908.58,684.32
22:36:05,server_2,4935.31,5566.39
22:36:05,server_3,4330.8,5187.84
22:36:05,server_4,2326.45,1920.25
22:36:05,server_1,718.04,740.04
22:36:05,server_6,485.85,668.05
22:36:05,server_7,139.18,77.72
22:36:05,server_8,995.2,1332.76
22:36:05,server_5,62.25,89.38
22:36:10,server_12,1010.87,713.19
22:36:10,server_19,572.8,330.68
22:36:10,server_18,277.85,283.37
22:36:10,server_17,294.74,245.17
22:36:10,server_16,9612.48,8050.41
22:36:10,server_15,991.25,1094.2
22:36:10,server_14,628.88,816.06
22:36:10,server_13,128.4,166.83
22:36:10,server_11,415.79,504.32
22:36:10,server_20,110.0,111.78
22:36:10,server_9,173.54,161.98
22:36:10,server_1,934.05,899.27
22:36:10,server_2,16141.64,15678.8
22:36:10,server_3,802.15,644.5
22:36:10,server_4,503.66,455.77
22:36:10,server_10,985.31,1273.81
22:36:10,server_6,938.51,1046.62
22:36:10,server_7,89.78,51.61
22:36:10,server_8,875.77,820.68
22:36:10,server_5,804.32,1181.51
22:36:15,server_12,518.14,453.83
22:36:15,server_19,905.43,1229.1
22:36:15,server_18,587.99,776.48
22:36:15,server_17,12038.08,11449.1
22:36:15,server_16,163.46,219.38
22:36:15,server_15,18008.91,16534.2
22:36:15,server_14,340.33,264.94
22:36:15,server_13,829.01,478.13
22:36:15,server_11,621.82,612.86
22:36:15,server_20,347.19,315.29
22:36:15,server_9,69.8,84.4
22:36:15,server_1,906.91,815.23
22:36:15,server_2,891.72,677.54
22:36:15,server_3,563.46,398.16
22:36:15,server_4,947.68,837.16
22:36:15,server_10,4285.69,4170.12
22:36:15,server_6,453.74,625.54
22:36:15,server_7,11921.89,11959.93
22:36:15,server_8,18.81,21.53
22:36:15,server_5,530.0,645.42
22:36:20,server_11,170.17,196.48
22:36:20,server_19,17694.95,19523.43
22:36:20,server_18,503.19,502.14
22:36:20,server_17,7040.66,7675.69
22:36:20,server_16,511.78,428.01
22:36:20,server_15,625.62,641.33
22:36:20,server_14,899.96,872.46
22:36:20,server_13,882.99,1266.16
22:36:20,server_12,435.59,316.33
22:36:20,server_20,829.55,920.69
22:36:20,server_10,231.5,252.64
22:36:20,server_8,4193.41,3378.96
22:36:20,server_7,545.21,537.71
22:36:20,server_6,293.56,157.28
22:36:20,server_5,946.2,889.41
22:36:20,server_4,0.0,0.0
22:36:20,server_3,7145.1,6856.2
22:36:20,server_2,4109.32,4475.59
22:36:20,server_1,1168.48,1033.55
22:36:20,server_9,507.96,401.12
22:36:25,server_13,656.71,656.22
22:36:25,server_14,698.34,936.64
22:36:25,server_15,927.32,668.6
22:36:25,server_12,128.3,128.85
22:36:25,server_17,2261.49,2512.76
22:36:25,server_18,1074.34,1568.99
22:36:25,server_19,956.05,580.28
22:36:25,server_16,101.44,84.18
22:36:25,server_11,968.86,730.5
22:36:25,server_20,600.39,636.81
22:36:25,server_9,917.38,970.11
22:36:25,server_1,110.69,80.85
22:36:25,server_2,416.33,571.73
22:36:25,server_3,273.72,144.76
22:36:25,server_4,455.45,301.26
22:36:25,server_10,312.39,185.08
22:36:25,server_6,19214.11,22743.21
22:36:25,server_7,3144.04,2855.39
22:36:25,server_8,1555.13,1770.07
22:36:25,server_5,511.68,709.78
22:36:30,server_19,846.73,595.44
22:36:30,server_18,8212.48,9450.73
22:36:30,server_17,190.44,104.12
22:36:30,server_16,575.81,585.49
22:36:30,server_15,807.59,665.21
22:36:30,server_14,362.46,351.02
22:36:30,server_13,4852.08,4936.32
22:36:30,server_12,401.02,257.95
22:36:30,server_11,364.76,214.52
22:36:30,server_20,49.75,30.04
22:36:30,server_9,812.91,1016.9
22:36:30,server_1,2569.23,2287.39
22:36:30,server_2,481.2,535.42
22:36:30,server_3,16044.33,13668.4
22:36:30,server_4,623.23,385.02
22:36:30,server_10,1503.73,1366.56
22:36:30,server_6,412.87,520.28
22:36:30,server_7,512.48,348.65
22:36:30,server_8,696.75,485.44
22:36:30,server_5,20.71,29.64
22:36:35,server_11,172.16,212.26
22:36:35,server_19,0.0,0.0
22:36:35,server_18,2141.17,2106.17
22:36:35,server_17,610.94,805.33
22:36:35,server_16,5129.94,4598.26
22:36:35,server_15,673.95,783.55
22:36:35,server_14,988.41,584.27
22:36:35,server_13,4001.33,4781.95
22:36:35,server_12,935.02,1054.42
22:36:35,server_20,531.9,536.01
22:36:35,server_10,346.27,423.02
22:36:35,server_8,115.54,59.43
22:36:35,server_9,4072.72,4760.72
22:36:35,server_1,949.95,1351.14
22:36:35,server_2,174.96,237.93
22:36:35,server_3,2897.37,3141.42
22:36:35,server_5,1640.91,1576.15
22:36:35,server_6,925.28,985.41
22:36:35,server_7,126.73,112.81
22:36:35,server_4,253.45,345.04
22:36:40,server_20,210.65,120.02
22:36:40,server_11,191.75,171.89
22:36:40,server_18,14652.33,14019.09
22:36:40,server_17,846.7,658.83
22:36:40,server_16,688.07,411.46
22:36:40,server_15,6306.12,7185.46
22:36:40,server_14,863.01,556.26
22:36:40,server_13,444.72,443.99
22:36:40,server_12,534.29,518.09
22:36:40,server_19,873.18,1135.31
22:36:40,server_10,952.77,873.46
22:36:40,server_8,319.34,445.24
22:36:40,server_1,88.89,111.0
22:36:40,server_2,512.56,353.3
22:36:40,server_3,295.5,380.82
22:36:40,server_9,9221.82,10741.72
22:36:40,server_5,402.07,211.88
22:36:40,server_6,729.81,804.55
22:36:40,server_7,78.2,55.91
22:36:40,server_4,909.14,626.73
22:36:45,server_12,3825.66,3699.44
22:36:45,server_19,526.62,528.79
22:36:45,server_18,261.54,185.98
22:36:45,server_17,988.07,767.46
22:36:45,server_16,19896.97,21634.8
22:36:45,server_15,483.04,438.93
22:36:45,server_14,8492.54,7121.9
22:36:45,server_13,888.15,846.46
22:36:45,server_11,461.36,368.27
22:36:45,server_20,64.78,90.12
22:36:45,server_9,829.04,741.4
22:36:45,server_1,929.59,1297.4
22:36:45,server_2,300.64,154.41
22:36:45,server_3,1012.95,1447.67
22:36:45,server_4,396.19,581.45
22:36:45,server_10,319.11,394.39
22:36:45,server_6,13214.58,13702.6
22:36:45,server_7,825.02,942.6
22:36:45,server_8,853.7,969.99
22:36:45,server_5,130.78,171.06
22:36:50,server_11,400.42,261.62
22:36:50,server_19,57.88,48.46
22:36:50,server_18,1036.26,1037.88
22:36:50,server_17,103.1,121.6
22:36:50,server_16,781.69,435.47
22:36:50,server_15,1183.46,1256.31
22:36:50,server_14,590.68,507.78
22:36:50,server_13,421.3,416.66
22:36:50,server_12,74.5,107.21
22:36:50,server_20,322.84,406.13
22:36:50,server_10,17323.05,15549.98
22:36:50,server_8,814.0,890.22
22:36:50,server_7,622.77,336.33
22:36:50,server_6,533.36,715.74
22:36:50,server_5,1458.33,1587.37
22:36:50,server_4,925.55,1341.81
22:36:50,server_3,591.21,727.86
22:36:50,server_2,560.44,650.63
22:36:50,server_1,508.02,429.14
22:36:50,server_9,883.8,460.81
22:36:55,server_13,936.96,634.1
22:36:55,server_14,141.0,93.48
22:36:55,server_15,15865.54,15857.56
22:36:55,server_12,96.0,102.11
22:36:55,server_17,662.27,950.06
22:36:55,server_18,1495.15,1550.13
22:36:55,server_19,867.16,984.27
22:36:55,server_16,19546.22,20181.73
22:36:55,server_11,821.74,535.92
22:36:55,server_20,906.37,655.27
22:36:55,server_9,15.1,19.34
22:36:55,server_1,317.32,279.07
22:36:55,server_2,2077.25,2212.75
22:36:55,server_3,923.42,716.13
22:36:55,server_4,844.04,1131.85
22:36:55,server_10,1390.16,1383.24
22:36:55,server_6,605.88,805.14
22:36:55,server_7,987.36,1112.81
22:36:55,server_8,256.78,208.12
22:36:55,server_5,222.56,241.81
22:37:00,server_20,483.57,242.61
22:37:00,server_19,340.38,395.43
22:37:00,server_18,129.19,74.53
22:37:00,server_17,118.54,137.35
22:37:00,server_16,360.42,438.56
22:37:00,server_15,212.95,132.15
22:37:00,server_14,5524.69,4709.53
22:37:00,server_12,87.88,61.66
22:37:00,server_11,13766.97,12112.93
22:37:00,server_13,224.25,277.26
22:37:00,server_9,527.65,506.43
22:37:00,server_10,3843.55,3167.86
22:37:00,server_2,284.07,404.35
22:37:00,server_3,416.02,347.78
22:37:00,server_4,5438.34,4352.49
22:37:00,server_1,630.83,390.83
22:37:00,server_6,880.92,545.79
22:37:00,server_7,9681.48,10914.54
22:37:00,server_8,14473.19,16555.2
22:37:00,server_5,198.96,274.72
22:37:05,server_12,29.85,23.41
22:37:05,server_20,1026.19,1531.73
22:37:05,server_19,841.78,1010.58
22:37:05,server_18,997.42,1047.12
22:37:05,server_17,47.53,67.2
22:37:05,server_16,423.78,389.71
22:37:05,server_15,862.93,1116.35
22:37:05,server_14,12775.49,11233.1
22:37:05,server_13,334.48,460.82
22:37:05,server_11,2856.63,2726.59
22:37:05,server_3,1348.01,1174.06
22:37:05,server_9,355.96,282.99
22:37:05,server_10,1000.55,837.51
22:37:05,server_2,1009.61,1506.05
22:37:05,server_4,3929.24,3464.63
22:37:05,server_1,866.28,1286.47
22:37:05,server_6,15224.95,17120.61
22:37:05,server_7,307.99,191.95
22:37:05,server_8,344.8,491.92
22:37:05,server_5,244.66,131.53
22:37:10,server_12,931.77,882.4
22:37:10,server_19,797.09,585.27
22:37:10,server_18,973.44,939.34
22:37:10,server_17,363.97,237.79
22:37:10,server_16,440.39,369.12
22:37:10,server_15,7072.32,6725.33
22:37:10,server_14,4766.02,5616.07
22:37:10,server_20,383.72,356.92
22:37:10,server_11,540.73,706.96
22:37:10,server_13,3298.63,2766.29
22:37:10,server_9,997.61,1060.47
22:37:10,server_1,911.35,1118.34
22:37:10,server_2,18550.55,16514.55
22:37:10,server_3,726.31,458.06
22:37:10,server_4,433.53,393.5
22:37:10,server_10,19419.82,22012.25
22:37:10,server_6,751.08,606.09
22:37:10,server_7,439.93,495.69
22:37:10,server_8,15763.36,16138.61
22:37:10,server_5,740.02,443.62
22:37:15,server_19,958.12,1151.67
22:37:15,server_18,869.97,1154.38
22:37:15,server_17,610.81,867.1
22:37:15,server_16,7709.27,7655.96
22:37:15,server_15,20.1,18.18
22:37:15,server_14,950.76,1129.77
22:37:15,server_13,7224.9,5819.62
22:37:15,server_12,528.48,647.99
22:37:15,server_11,4500.94,3602.17
22:37:15,server_20,132.78,195.9
22:37:15,server_9,379.47,532.39
22:37:15,server_1,197.67,101.82
22:37:15,server_2,614.84,678.49
22:37:15,server_3,213.71,303.24
22:37:15,server_4,53.17,30.69
22:37:15,server_10,714.73,753.7
22:37:15,server_6,72.4,60.07
22:37:15,server_7,485.79,281.25
22:37:15,server_8,940.15,799.13
22:37:15,server_5,395.81,521.82
22:37:20,server_11,186.22,251.83
22:37:20,server_19,417.43,531.39
22:37:20,server_18,11747.95,9874.02
22:37:20,server_17,286.96,358.38
22:37:20,server_16,955.22,1149.55
22:37:20,server_15,599.39,743.17
22:37:20,server_14,3665.59,4321.07
22:37:20,server_13,16763.42,13602.61
22:37:20,server_12,3330.21,3230.32
22:37:20,server_20,327.69,258.57
22:37:20,server_10,512.03,401.38
22:37:20,server_8,4260.25,3769.55
22:37:20,server_9,531.61,683.26
22:37:20,server_1,0.0,0.0
22:37:20,server_2,1005.21,530.84
22:37:20,server_3,1957.52,1651.33
22:37:20,server_5,65.72,50.15
22:37:20,server_6,496.4,662.74
22:37:20,server_7,108.85,97.32
22:37:20,server_4,1555.37,1297.88
22:37:25,server_20,669.15,422.53
22:37:25,server_11,716.77,894.43
22:37:25,server_18,525.28,464.72
22:37:25,server_17,4477.69,4420.45
22:37:25,server_16,923.23,715.15
22:37:25,server_15,170.52,196.7
22:37:25,server_14,902.4,1243.96
22:37:25,server_13,990.74,1424.79
22:37:25,server_12,10308.23,10190.96
22:37:25,server_19,16876.74,17140.53
22:37:25,server_10,66.7,42.26
22:37:25,server_8,306.15,206.47
22:37:25,server_1,562.22,527.59
22:37:25,server_2,568.67,396.19
22:37:25,server_3,1490.83,1714.8
22:37:25,server_9,1035.79,1020.34
22:37:25,server_5,7954.57,9244.51
22:37:25,server_6,648.56,684.54
22:37:25,server_7,70.31,38.98
22:37:25,server_4,108.27,136.22
22:37:30,server_20,3065.07,3004.81
22:37:30,server_19,2655.16,3163.53
22:37:30,server_18,2331.84,2501.21
22:37:30,server_17,411.64,327.02
22:37:30,server_16,386.46,502.58
22:37:30,server_15,787.4,957.2
22:37:30,server_14,985.04,762.53
22:37:30,server_12,452.08,414.82
22:37:30,server_11,4461.54,5151.38
22:37:30,server_13,222.47,152.86
22:37:30,server_9,594.34,525.58
22:37:30,server_10,322.89,175.24
22:37:30,server_2,508.73,353.25
22:37:30,server_3,46.68,66.94
22:37:30,server_4,377.23,239.97
22:37:30,server_1,323.15,413.5
22:37:30,server_6,690.65,747.02
22:37:30,server_7,242.57,161.85
22:37:30,server_8,295.74,436.02
22:37:30,server_5,2570.28,2988.01
22:37:35,server_12,441.91,535.71
22:37:35,server_19,392.52,480.79
22:37:35,server_18,851.6,1246.69
22:37:35,server_20,218.43,157.62
22:37:35,server_17,1003.57,846.83
22:37:35,server_16,301.22,350.43
22:37:35,server_15,298.29,447.06
22:37:35,server_14,320.29,171.85
22:37:35,server_13,3285.02,3417.4
22:37:35,server_11,303.41,416.54
22:37:35,server_3,237.89,332.26
22:37:35,server_9,1005.03,585.17
22:37:35,server_10,148.24,199.73
22:37:35,server_2,4312.91,5090.93
22:37:35,server_4,197.9,165.33
22:37:35,server_1,16654.92,15803.98
22:37:35,server_6,17185.23,17496.53
22:37:35,server_7,2639.01,2139.55
22:37:35,server_8,11651.66,11002.46
22:37:35,server_5,1882.07,1790.97
22:37:40,server_11,2295.28,2346.03
22:37:40,server_20,558.56,398.38
22:37:40,server_18,818.66,534.86
22:37:40,server_17,159.13,175.91
22:37:40,server_16,766.94,467.58
22:37:40,server_15,293.94,324.44
22:37:40,server_14,106.95,117.16
22:37:40,server_13,129.08,167.57
22:37:40,server_12,972.62,1081.67
22:37:40,server_19,12678.53,11263.71
22:37:40,server_10,725.69,535.58
22:37:40,server_8,315.5,383.02
22:37:40,server_1,98.85,109.04
22:37:40,server_2,182.53,101.18
22:37:40,server_3,792.56,1034.0
22:37:40,server_9,656.43,864.81
22:37:40,server_5,931.59,1039.68
22:37:40,server_6,246.54,338.9
22:37:40,server_7,1595.3,1720.87
22:37:40,server_4,597.73,788.5
22:37:45,server_12,3195.87,2623.54
22:37:45,server_19,2439.64,2327.85
22:37:45,server_18,324.8,388.1
22:37:45,server_17,313.35,325.55
22:37:45,server_16,354.32,444.07
22:37:45,server_15,18366.98,17200.33
22:37:45,server_14,115.31,142.12
22:37:45,server_13,625.54,601.64
22:37:45,server_11,779.21,521.44
22:37:45,server_20,18419.59,21929.8
22:37:45,server_9,289.66,255.93
22:37:45,server_1,891.42,1234.35
22:37:45,server_2,9371.99,10530.58
22:37:45,server_3,1604.01,1816.27
22:37:45,server_4,528.29,725.42
22:37:45,server_10,244.57,280.17
22:37:45,server_6,745.69,407.57
22:37:45,server_7,172.67,258.92
22:37:45,server_8,391.16,581.83
22:37:45,server_5,168.46,228.36
22:37:50,server_11,295.13,213.87
22:37:50,server_19,48.3,64.11
22:37:50,server_18,888.17,1255.92
22:37:50,server_17,537.38,377.78
22:37:50,server_16,266.42,215.27
22:37:50,server_15,67.11,37.23
22:37:50,server_14,587.26,441.86
22:37:50,server_13,432.76,318.95
22:37:50,server_12,870.75,1118.03
22:37:50,server_20,1079.69,647.05
22:37:50,server_10,185.44,275.72
22:37:50,server_8,515.66,497.05
22:37:50,server_7,956.79,1195.14
22:37:50,server_6,931.37,726.38
22:37:50,server_5,1117.25,1245.78
22:37:50,server_4,729.32,661.08
22:37:50,server_3,464.68,316.77
22:37:50,server_2,11.07,14.88
22:37:50,server_1,527.93,295.22
22:37:50,server_9,185.53,194.07
22:37:55,server_13,623.74,662.58
22:37:55,server_14,565.64,412.01
22:37:55,server_20,237.79,183.47
22:37:55,server_12,897.7,1213.91
22:37:55,server_17,688.19,1027.76
22:37:55,server_18,207.22,134.09
22:37:55,server_19,74.84,74.04
22:37:55,server_16,827.6,803.49
22:37:55,server_11,930.1,926.74
22:37:55,server_15,26.01,25.21
22:37:55,server_9,406.86,235.16
22:37:55,server_1,571.64,738.61
22:37:55,server_2,613.44,370.88
22:37:55,server_3,866.58,451.76
22:37:55,server_4,197.31,203.53
22:37:55,server_10,74.36,91.04
22:37:55,server_6,620.67,580.08
22:37:55,server_7,77.07,53.1
22:37:55,server_8,14554.86,15629.47
22:37:55,server_5,1057.43,548.61
22:38:00,server_12,1016.34,1311.76
22:38:00,server_20,18371.26,17541.35
22:38:00,server_19,372.16,376.31
22:38:00,server_18,198.05,234.68
22:38:00,server_17,712.88,356.48
22:38:00,server_16,261.73,203.99
22:38:00,server_15,4695.87,4889.08
22:38:00,server_14,929.42,1137.31
22:38:00,server_13,13783.66,14726.21
22:38:00,server_11,15714.29,17410.89
22:38:00,server_10,821.0,1003.19
22:38:00,server_9,921.48,599.85
22:38:00,server_2,564.16,778.11
22:38:00,server_3,674.45,980.29
22:38:00,server_4,531.66,789.6
22:38:00,server_1,919.1,602.23
22:38:00,server_6,32.87,19.17
22:38:00,server_7,788.11,488.59
22:38:00,server_8,3220.02,3131.88
22:38:00,server_5,873.91,1303.25
22:38:05,server_12,103.13,125.76
22:38:05,server_19,11.69,11.94
22:38:05,server_18,959.84,1027.24
22:38:05,server_17,180.64,184.68
22:38:05,server_16,14506.54,16336.58
22:38:05,server_15,114.18,70.81
22:38:05,server_14,105.14,94.01
22:38:05,server_13,876.28,851.42
22:38:05,server_11,432.72,283.16
22:38:05,server_20,16224.11,16271.36
22:38:05,server_9,1865.56,1784.67
22:38:05,server_1,269.97,404.54
22:38:05,server_2,9651.73,7854.79
22:38:05,server_3,1089.82,1237.76
22:38:05,server_4,79.24,94.49
22:38:05,server_10,917.86,1020.16
22:38:05,server_6,442.56,626.77
22:38:05,server_7,808.21,1202.9
22:38:05,server_8,439.92,320.61
22:38:05,server_5,414.6,606.09
22:38:10,server_12,913.63,763.29
22:38:10,server_19,146.59,169.66
22:38:10,server_18,147.67,78.95
22:38:10,server_17,241.55,319.41
22:38:10,server_16,577.63,809.25
22:38:10,server_15,11604.99,9817.74
22:38:10,server_14,690.66,792.54
22:38:10,server_13,961.82,1287.28
22:38:10,server_11,946.98,568.64
22:38:10,server_20,93.58,83.99
22:38:10,server_9,893.46,844.66
22:38:10,server_1,160.49,129.9
22:38:10,server_2,116.19,118.02
22:38:10,server_3,102.9,72.08
22:38:10,server_4,872.52,816.72
22:38:10,server_10,0.0,0.0
22:38:10,server_6,15536.52,14320.06
22:38:10,server_7,946.12,1334.8
22:38:10,server_8,2437.19,2890.69
22:38:10,server_5,9865.48,11621.38
22:38:15,server_11,550.08,537.95
22:38:15,server_19,502.43,574.47
22:38:15,server_18,340.86,184.61
22:38:15,server_17,958.27,1254.46
22:38:15,server_16,331.65,264.65
22:38:15,server_15,634.66,513.29
22:38:15,server_14,197.74,241.39
22:38:15,server_13,874.83,869.97
22:38:15,server_12,290.07,267.7
22:38:15,server_20,462.1,249.88
22:38:15,server_10,997.91,778.78
22:38:15,server_8,202.8,292.33
22:38:15,server_7,380.8,234.72
22:38:15,server_6,987.03,973.09
22:38:15,server_5,687.07,574.15
22:38:15,server_4,311.91,252.84
22:38:15,server_3,1020.51,1260.73
22:38:15,server_2,1050.65,1161.9
22:38:15,server_1,4231.27,4961.69
22:38:15,server_9,222.67,311.49
22:38:20,server_13,4493.78,3957.51
22:38:20,server_14,86.4,62.44
22:38:20,server_15,13.76,6.9
22:38:20,server_12,968.99,743.66
22:38:20,server_17,962.57,896.79
22:38:20,server_18,752.76,520.69
22:38:20,server_19,0.42,0.34
22:38:20,server_16,353.6,340.97
22:38:20,server_11,851.31,706.52
22:38:20,server_20,444.8,502.93
22:38:20,server_9,187.32,96.12
22:38:20,server_1,80.82,43.19
22:38:20,server_2,334.3,379.05
22:38:20,server_3,13356.08,11035.94
22:38:20,server_4,932.03,505.66
22:38:20,server_10,56.8,81.43
22:38:20,server_6,148.15,201.27
22:38:20,server_7,0.07,0.07
22:38:20,server_8,93.0,97.42
22:38:20,server_5,157.39,137.93
22:38:25,server_19,286.35,266.79
22:38:25,server_18,26.26,31.24
22:38:25,server_17,994.51,1003.12
22:38:25,server_16,2603.74,2227.04
22:38:25,server_15,277.82,204.86
22:38:25,server_14,944.19,1066.69
22:38:25,server_13,624.8,637.3
22:38:25,server_12,4467.41,4704.78
22:38:25,server_11,6118.12,6077.79
22:38:25,server_20,331.57,398.31
22:38:25,server_9,229.45,199.17
22:38:25,server_1,79.76,91.48
22:38:25,server_2,9449.03,10559.83
22:38:25,server_3,192.06,282.7
22:38:25,server_4,604.11,780.18
22:38:25,server_10,1062.42,698.73
22:38:25,server_6,12704.47,12254.49
22:38:25,server_7,351.29,266.43
22:38:25,server_8,1917.34,2203.1
22:38:25,server_5,72.85,62.04
22:38:30,server_11,363.28,293.95
22:38:30,server_19,880.81,1102.97
22:38:30,server_18,291.04,367.76
22:38:30,server_17,587.07,561.9
22:38:30,server_16,471.5,427.55
22:38:30,server_15,685.31,556.2
22:38:30,server_14,933.07,1283.26
22:38:30,server_13,751.32,416.67
22:38:30,server_12,11314.3,12753.55
22:38:30,server_20,827.25,623.72
22:38:30,server_10,128.41,173.72
22:38:30,server_8,406.16,423.91
22:38:30,server_9,121.4,148.61
22:38:30,server_1,299.29,282.59
22:38:30,server_2,60.75,88.62
22:38:30,server_3,270.91,374.98
22:38:30,server_5,993.66,882.41
22:38:30,server_6,950.99,1091.3
22:38:30,server_7,637.65,846.78
22:38:30,server_4,950.14,575.89
22:38:35,server_20,666.59,796.44
22:38:35,server_11,756.59,964.19
22:38:35,server_18,12230.22,9960.88
22:38:35,server_17,916.3,559.43
22:38:35,server_16,872.08,613.74
22:38:35,server_15,17587.75,15424.0
22:38:35,server_14,298.86,272.71
22:38:35,server_13,139.64,197.18
22:38:35,server_12,7400.06,8802.29
22:38:35,server_19,448.48,303.0
22:38:35,server_10,381.13,508.01
22:38:35,server_8,667.33,744.68
22:38:35,server_1,675.36,597.72
22:38:35,server_2,1090.64,1142.08
22:38:35,server_3,952.69,882.86
22:38:35,server_9,417.16,579.25
22:38:35,server_5,593.07,460.16
22:38:35,server_6,13078.51,13855.04
22:38:35,server_7,506.98,306.29
22:38:35,server_4,309.05,285.63
22:38:40,server_13,643.32,362.03
22:38:40,server_20,116.76,94.32
22:38:40,server_19,263.15,261.72
22:38:40,server_18,639.92,431.09
22:38:40,server_17,10195.96,10088.32
22:38:40,server_16,93.12,86.04
22:38:40,server_15,882.94,1155.65
22:38:40,server_14,696.22,499.6
22:38:40,server_12,171.19,226.8
22:38:40,server_11,730.08,395.56
22:38:40,server_1,457.61,268.55
22:38:40,server_9,867.33,478.89
22:38:40,server_8,524.19,695.58
22:38:40,server_7,583.68,512.09
22:38:40,server_6,4073.49,4077.5
22:38:40,server_5,6495.62,6390.05
22:38:40,server_4,593.04,593.0
22:38:40,server_3,24.63,19.75
22:38:40,server_2,3132.97,2965.44
22:38:40,server_10,580.8,655.71
22:38:45,server_13,14176.86,15660.67
22:38:45,server_14,386.22,251.75
22:38:45,server_15,953.33,1187.65
22:38:45,server_16,443.74,571.74
22:38:45,server_12,5363.67,4329.75
22:38:45,server_18,916.53,1199.56
22:38:45,server_19,734.98,1027.43
22:38:45,server_20,113.78,89.14
22:38:45,server_17,359.15,302.6
22:38:45,server_11,2710.84,2489.22
22:38:45,server_1,39.84,23.25
22:38:45,server_9,605.74,793.86
22:38:45,server_8,650.95,583.56
22:38:45,server_7,165.48,174.33
22:38:45,server_6,975.36,1162.43
22:38:45,server_5,3641.53,2943.82
22:38:45,server_4,218.8,166.98
22:38:45,server_3,669.32,413.83
22:38:45,server_2,92.24,137.54
22:38:45,server_10,1348.01,1275.78
22:38:50,server_13,658.56,600.11
22:38:50,server_14,17378.28,20348.19
22:38:50,server_15,114.79,84.29
22:38:50,server_16,944.99,509.1
22:38:50,server_20,238.98,127.22
22:38:50,server_18,535.28,595.17
22:38:50,server_19,11.84,10.79
22:38:50,server_12,367.19,274.06
22:38:50,server_17,558.15,833.83
22:38:50,server_11,639.67,839.69
22:38:50,server_10,292.07,228.92
22:38:50,server_9,557.82,747.11
22:38:50,server_8,18652.35,21322.64
22:38:50,server_7,1075.06,1154.1
22:38:50,server_6,443.02,342.73
22:38:50,server_5,759.15,784.2
22:38:50,server_4,91.3,120.39
22:38:50,server_3,178.7,135.27
22:38:50,server_2,508.6,329.46
22:38:50,server_1,9396.53,9978.97
22:38:55,server_13,358.69,487.79
22:38:55,server_14,11918.22,9803.44
22:38:55,server_15,82.07,54.52
22:38:55,server_16,168.7,90.54
22:38:55,server_20,1443.77,1699.8
22:38:55,server_18,189.52,282.22
22:38:55,server_19,938.94,997.26
22:38:55,server_12,893.1,506.01
